"WARWICK, CORPORATION DEPOT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2452/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.72,4.10,0.90,2.82,
February,,,,,,,,2.70,1.86,0.48,0.66,
March,,,,,,,,1.87,2.19,0.08,1.59,
April,,,,,,,,1.90,1.45,0.91,1.76,
May,,,,,,,,1.02,0.60,1.99,2.28,
June,,,,,,,,4.21,2.82,1.43,1.27,
July,,,,,,,,1.72,1.01,1.67,3.74,
August,,,,,,,,2.75,2.17,2.09,2.34,
September,,,,,,,,4.06,0.66,1.11,3.53,
October,,,,,,,,1.24,3.81,3.38,1.94,
November,,,,,,,,2.55,3.06,6.41,3.27,
December,,,,,,,,2.91,2.00,5.22,2.72,
Total,,,,,,,,29.65,25.73,25.67,27.92,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.65,25.73,25.67,27.92,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
