"PARSONAGE SWINDALE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3667,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,10.97,11.23,8.84,16.64,2.07,13.22,
February,,,,,,10.68,8.11,4.73,6.27,1.62,0.70,
March,,,,,,2.16,2.91,7.71,9.53,0.94,5.26,
April,,,,,,8.29,4.39,3.85,2.34,2.44,2.76,
May,,,,,,9.58,3.23,2.90,1.42,5.83,2.73,
June,,,,,,0.11,6.56,4.43,10.67,2.50,5.25,
July,,,,,,1.66,5.20,6.07,5.32,7.94,5.04,
August,,,,,,6.21,6.77,8.57,9.89,10.41,10.15,
September,,,,,,7.01,5.45,8.27,4.69,2.61,5.73,
October,,,,,,9.61,5.81,8.34,15.84,9.27,14.63,
November,,,,,,2.33,11.50,5.69,15.11,15.73,8.54,
December,,,,,,7.50,0.99,1.96,5.62,14.29,8.17,
Total,,,,,,76.11,72.15,71.36,103.34,75.65,82.18,
Calc annual,0.00,0.00,0.00,0.00,0.00,76.11,72.15,71.36,103.34,75.65,82.18,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,
