"LOCH LOMOND PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5326,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,6.82,6.36,4.12,5.33,6.72,6.75,10.99,1.45,7.15,
February,,,4.03,6.52,2.70,4.72,5.62,4.37,4.93,2.68,0.94,
March,,,0.96,1.45,1.35,2.93,3.76,5.66,6.49,1.42,2.38,
April,,,3.03,3.05,3.75,5.01,2.55,7.20,2.58,1.36,2.70,
May,,,5.24,2.15,5.11,7.98,3.66,3.55,2.10,4.00,2.79,
June,,,2.55,1.37,3.92,1.80,3.08,6.15,6.15,2.93,2.22,
July,,,3.26,5.83,4.87,1.87,2.75,5.42,4.18,4.32,4.05,
August,,,2.36,6.02,4.83,4.46,5.37,7.13,5.82,7.25,7.04,
September,,,3.12,8.51,5.71,3.23,4.07,7.44,5.99,2.81,5.70,
October,,,1.68,7.56,4.23,4.82,6.72,6.22,9.43,4.95,7.20,
November,,,2.47,4.06,3.36,1.40,8.02,7.43,7.14,7.70,5.90,
December,,,4.58,4.16,8.62,4.47,2.79,1.45,5.17,11.03,5.87,
Total,,,40.10,57.04,52.57,48.02,55.11,68.77,70.97,51.90,53.94,
Calc annual,0.00,0.00,40.10,57.04,52.57,48.02,55.11,68.77,70.97,51.90,53.94,
Difference,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
