"ATHY, CROMABOO BRIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6098,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.75,4.07,
February,,,,,,,,,,2.43,0.47,
March,,,,,,,,,,0.56,2.47,
April,,,,,,,,,,1.01,1.72,
May,,,,,,,,,,2.00,1.74,
June,,,,,,,,,,1.60,2.00,
July,,,,,,,,,,2.34,2.91,
August,,,,,,,,,,3.92,4.55,
September,,,,,,,,,,0.69,4.01,
October,,,,,,,,,,2.97,3.96,
November,,,,,,,,,,4.07,2.83,
December,,,,,,,,,,6.53,3.32,
Total,,,,,,,,,,29.87,34.05,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.87,34.05,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
