"CATERHAM ASYLUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.72,3.32,4.17,1.70,3.37,,,,3.30,1.68,,
February,0.70,0.54,3.37,4.15,0.79,,,,1.30,0.80,,
March,1.46,1.65,2.88,2.02,1.67,,,,2.97,0.09,,
April,3.16,1.68,3.65,2.98,4.24,,,,2.26,1.15,,
May,0.81,2.77,1.37,3.07,4.08,,,,2.22,2.93,,
June,2.00,0.21,1.54,0.54,2.72,,,,2.76,1.18,,
July,5.23,0.25,3.44,3.64,4.40,,,,2.05,,,
August,1.74,1.96,3.03,2.80,3.40,,,,3.06,,,
September,4.12,1.40,2.16,1.97,4.08,,,,0.82,,,
October,2.14,1.03,1.45,6.99,3.81,,,,6.47,,,
November,1.86,1.62,1.85,2.11,4.28,,,,3.35,,,
December,3.34,2.33,4.99,2.37,4.54,,,,4.15,,,
Total,30.28,18.76,33.90,34.34,41.38,,,,34.71,,,
Calc annual,30.28,18.76,33.90,34.34,41.38,0.00,0.00,0.00,34.71,7.83,0.00,
Difference,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,0.00,NaN,NaN,
