"MOSELEY RUSSELL ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.31,3.63,1.88,,,,,,,,
February,,0.12,2.81,5.69,,,,,,,,
March,,1.00,2.20,1.73,,,,,,,,
April,,1.09,3.15,2.52,,,,,,,,
May,,1.68,1.37,1.70,,,,,,,,
June,,0.58,0.91,0.63,,,,,,,,
July,,0.51,5.94,4.02,,,,,,,,
August,,3.65,4.99,2.53,,,,,,,,
September,,0.90,2.68,2.80,,,,,,,,
October,,1.50,1.01,3.70,,,,,,,,
November,,1.85,1.11,2.30,,,,,,,,
December,,2.04,4.25,3.55,,,,,,,,
Total,,17.23,34.05,33.05,,,,,,,,
Calc annual,0.00,17.23,34.05,33.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
