"SOUTH BRENT (GREAT ASH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1677,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,12.32,9.26,8.04,4.92,8.82,9.75,10.92,8.07,15.63,5.35,11.42,
February,2.14,0.20,8.25,13.29,2.73,8.13,5.86,5.00,7.15,4.03,2.40,
March,6.28,4.79,6.56,3.92,3.83,0.73,1.61,7.48,7.24,1.01,4.17,
April,6.80,1.43,6.71,6.36,6.62,5.14,3.34,4.15,3.40,0.81,4.19,
May,3.31,4.88,2.76,3.86,7.48,7.16,3.00,0.84,1.92,5.44,3.55,
June,3.17,0.18,2.06,0.55,2.77,0.00,3.92,4.75,4.09,4.03,1.57,
July,7.71,1.92,7.87,1.92,7.77,5.23,1.50,7.46,2.91,3.62,4.10,
August,2.62,5.00,6.99,4.97,7.17,6.52,3.00,6.77,3.88,5.07,6.73,
September,2.93,1.87,5.17,5.63,7.72,5.85,2.01,9.46,2.29,0.50,7.75,
October,5.14,2.11,3.12,12.37,11.86,8.94,4.62,6.20,11.70,9.59,8.15,
November,3.68,5.83,4.63,4.59,6.41,5.26,13.47,6.71,11.50,20.01,10.22,
December,10.49,4.77,10.78,9.15,11.51,9.83,0.70,6.81,7.82,14.96,7.55,
Total,66.59,42.24,72.94,71.53,84.69,72.54,53.95,73.70,79.53,74.42,71.80,
Calc annual,66.59,42.24,72.94,71.53,84.69,72.54,53.95,73.70,79.53,74.42,71.80,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
