"SHEFFIELD WW REDMIRES RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3113,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.76,6.11,5.88,3.03,2.44,5.16,4.27,2.54,8.68,2.17,5.54,
February,3.70,0.38,3.79,7.69,1.85,5.78,3.25,1.59,5.06,0.72,1.30,
March,3.05,3.08,2.61,2.42,0.95,1.98,2.12,4.69,3.52,0.30,3.71,
April,5.98,1.65,4.57,3.17,2.36,3.52,2.25,3.96,1.45,1.50,3.88,
May,3.61,1.44,0.99,4.49,4.31,4.15,3.49,1.40,1.32,2.07,2.25,
June,4.91,0.27,1.62,1.01,2.17,0.11,3.14,4.75,4.19,1.63,1.49,
July,5.46,1.04,4.25,4.11,4.50,1.80,3.54,2.63,1.27,1.91,5.81,
August,1.22,5.25,7.60,3.51,4.95,3.26,3.48,4.03,3.47,3.17,3.13,
September,1.83,1.05,3.52,3.43,4.50,3.44,2.46,6.00,0.50,1.78,5.79,
October,2.49,2.47,1.22,3.13,5.58,4.51,3.90,3.80,5.33,4.57,4.78,
November,1.19,2.16,2.39,6.33,2.46,3.46,4.89,5.05,6.62,6.95,3.85,
December,3.96,5.91,4.25,3.53,3.46,3.96,2.66,2.40,2.95,8.13,3.83,
Total,42.16,30.81,42.69,45.85,39.53,41.13,39.45,42.84,44.36,34.90,45.36,
Calc annual,42.16,30.81,42.69,45.85,39.53,41.13,39.45,42.84,44.36,34.90,45.36,
Difference,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
