"ANDOVER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,3.54,1.59,3.23,2.71,4.26,,,,,
February,,,2.61,4.90,0.34,3.99,1.72,,,,,
March,,,2.19,2.16,1.01,0.52,0.61,,,,,
April,,,2.85,3.41,3.15,2.44,3.23,,,,,
May,,,0.59,1.26,3.93,3.15,1.88,,,,,
June,,,0.94,0.33,2.21,0.01,2.07,,,,,
July,,,5.07,0.74,4.72,3.13,2.23,,,,,
August,,,3.91,2.07,2.55,2.10,1.07,,,,,
September,,,1.51,1.85,3.73,3.05,1.67,,,,,
October,,,0.99,6.02,4.36,3.92,2.37,,,,,
November,,,1.70,1.87,2.97,2.04,7.50,,,,,
December,,,3.40,3.48,5.20,3.43,0.50,,,,,
Total,,,29.30,29.68,37.40,30.49,29.11,,,,,
Calc annual,0.00,0.00,29.30,29.68,37.40,30.49,29.11,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,-0.00,-0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,
