"OKEHAMPTON (UPLANDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1851,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.62,5.95,6.52,4.00,7.62,6.65,8.68,9.48,9.82,2.23,9.76,
February,1.78,0.38,7.84,12.77,3.02,9.23,3.93,5.31,5.29,2.25,2.20,
March,6.80,5.41,5.08,2.07,2.32,1.29,1.20,7.02,5.91,0.44,3.32,
April,7.20,1.24,6.30,4.86,5.04,4.39,2.86,3.01,2.57,0.89,4.37,
May,3.17,2.56,1.54,4.09,4.16,5.10,2.86,1.13,1.34,4.12,2.56,
June,3.04,0.14,1.99,0.87,2.55,0.00,4.31,3.65,2.46,3.05,1.02,
July,6.01,2.06,4.28,2.24,3.67,5.15,2.20,7.52,2.77,2.36,2.93,
August,2.25,3.49,4.60,3.97,8.54,4.54,2.31,4.15,2.87,3.71,5.30,
September,2.99,1.84,3.25,4.95,6.49,4.98,2.32,8.41,1.66,1.79,6.41,
October,5.48,1.98,2.33,10.26,7.34,6.17,4.65,3.08,6.94,9.43,7.94,
November,4.08,3.71,2.98,5.32,5.23,4.66,11.01,4.84,8.08,14.91,8.47,
December,5.50,4.74,8.97,5.98,8.49,7.21,0.94,4.78,6.50,14.67,5.75,
Total,58.92,33.50,55.68,61.38,64.47,59.37,47.27,62.38,56.21,59.85,60.03,
Calc annual,58.92,33.50,55.68,61.38,64.47,59.37,47.27,62.38,56.21,59.85,60.03,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
