"DUNFORD BRIDGE WINDLEDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3162,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,11.97,4.75,,,,,,15.20,1.30,8.06,
February,,0.50,5.50,,,,,,7.49,1.20,1.08,
March,,3.75,5.15,,,,,,3.11,0.82,2.90,
April,,1.42,4.93,,,,,,2.23,1.96,3.04,
May,,1.53,1.43,,,,,,2.18,3.43,2.12,
June,,1.05,2.22,,,,,,5.04,1.33,4.79,
July,,2.60,6.23,,,,,,1.80,3.05,8.70,
August,,4.79,5.89,,,,,,5.04,5.52,5.01,
September,,3.25,5.96,,,,,,0.53,1.81,5.86,
October,,2.78,0.82,,,,,,6.55,5.85,7.72,
November,,2.70,3.38,,,,,,9.61,10.11,6.33,
December,,9.82,4.59,,,,,,3.70,14.42,4.28,
Total,57.01,46.16,50.85,,,,,,62.48,50.80,59.89,
Calc annual,0.00,46.16,50.85,0.00,0.00,0.00,0.00,0.00,62.48,50.80,59.89,
Difference,57.01,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
