"WIGAN W.W. BILLINGE HIGHER END",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2993,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.92,5.28,3.21,2.38,3.02,1.98,3.75,3.69,8.99,2.01,5.94,
February,3.06,0.55,3.02,4.58,0.76,4.71,3.12,1.44,3.90,1.15,0.29,
March,3.72,2.57,1.69,1.55,1.25,1.08,1.22,4.12,2.17,1.15,3.42,
April,5.51,1.41,2.25,3.04,1.76,1.58,1.04,1.61,0.96,0.95,2.86,
May,6.07,2.41,1.29,2.93,4.67,3.70,4.46,1.02,1.07,2.44,2.24,
June,3.17,0.31,2.52,0.65,2.44,0.02,1.57,4.68,5.38,1.71,2.01,
July,7.23,1.39,4.50,3.88,4.45,2.69,3.51,3.27,2.16,4.07,5.15,
August,2.78,5.01,3.44,3.84,6.99,3.27,4.60,6.14,4.77,4.61,6.90,
September,4.06,1.23,3.93,3.78,4.11,4.08,4.34,6.04,1.33,2.30,3.59,
October,1.23,3.10,0.25,4.47,4.39,3.91,3.62,3.38,4.44,5.71,5.70,
November,1.53,2.86,2.86,4.39,1.76,2.95,5.45,5.10,6.83,6.88,5.98,
December,2.84,4.76,4.83,4.95,4.12,2.43,1.74,1.43,2.90,7.01,4.52,
Total,45.12,30.88,33.79,40.44,39.72,32.40,38.42,41.92,44.90,39.99,48.60,
Calc annual,45.12,30.88,33.79,40.44,39.72,32.40,38.42,41.92,44.90,39.99,48.60,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
