"BALLINA (MOUNT FALCON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.95,5.18,5.10,,,,,,,
February,,,6.46,7.06,2.20,,,,,,,
March,,,2.97,3.28,1.80,,,,,,,
April,,,4.23,2.92,4.10,,,,,,,
May,,,2.77,2.75,5.89,,,,,,,
June,,,1.64,1.88,4.74,,,,,,,
July,,,3.78,3.38,4.66,,,,,,,
August,,,3.17,6.87,4.30,,,,,,,
September,,,4.95,6.79,6.43,,,,,,,
October,,,2.51,6.12,4.39,,,,,,,
November,,,3.13,5.03,5.74,,,,,,,
December,,,6.69,3.98,8.71,,,,,,,
Total,,,47.25,55.24,58.06,,,,,,,
Calc annual,0.00,0.00,47.25,55.24,58.06,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
