ROCHESTER-ABBOTTS-COURT-HOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ793721,Long,0.57729,Lat,51.419554,Elevation,10,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,1.59,2.25,1.31,3.11,1.02,0.83,0.61,1.71,1.11,0.4,1.61,1.86,1.16,0.44,1.91,0.42,2.06,2.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,2.57,1.4,2.33,0.48,0.58,1.26,2.11,1,0.05,1.5,2.5,1.32,0.75,0.42,1.89,0.69,1.61,4.26,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,0.97,1.3,1.22,0.98,1.6,2.16,1.36,2.47,2.41,1.57,0.31,0.49,0.85,2.3,3.4,1.79,0.42,0.9,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,1.76,0.86,1.3,1.71,1.33,1.55,1.98,1.96,0.34,1.66,0.03,1.71,1.22,0.37,1.23,1.56,2.65,0.83,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,1.92,0.31,2.32,2.16,1.81,0.57,2.03,1.48,2.06,0.83,0.81,1.11,0.2,0.2,1.02,2.88,0.78,0.71,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,1.55,1.72,1.05,0.12,1.12,2.62,1.48,2.42,1.89,3.23,0.8,2.18,0.32,2.36,2.61,1.76,1,2.27,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,2.27,1.89,0.28,1.73,0.94,3.93,2.42,3.04,2.76,2.4,2.11,3.15,2.19,1.59,2.07,0.38,2.01,1.33,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,0.25,0.8,0.94,1.32,1.53,3.06,2.42,2.62,2.02,3.02,0.71,2.08,1.86,2.5,2.1,0.96,0.85,1.49,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,2.2,3.91,3.91,0.59,2.44,2.26,1.89,0.77,0.5,1.39,1.5,1.6,0.59,3.02,2.16,0.23,1.53,0.58,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,2.06,1.3,2.68,1.69,1.21,1.27,4.81,0.96,3.96,4.86,3.27,2.92,1.55,3.21,0.21,2,1.73,1.84,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
