LOCH MORE (ACHFARY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NC292396,Long,-4.917111,Lat,58.311643,Elevation,137,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,9.03,14.34,10.41,6.95,5.84,11.57,14.63,6.12,14.68,7.68,9.01,6.95,12.14,13.77,2.97,10.02,14.29,14.79,8.23,7.41,12.53,6.19,8.18,11.8,7.47,2.74,3.26,6.16,4,15.46,7.6,7.11,4.79,9.98,15.92,7.1,7.69,7.53,,,,,,,,
February,,,,,,5.99,7.53,2.99,7.39,2,12.08,6.31,6.05,4.58,8.37,10.47,3.57,2.66,9.38,1.98,1.91,12.05,2.67,7.58,9.2,10.02,2.99,7.34,8.32,8.03,2.97,6.04,5.25,13.56,9.66,8.51,11.17,1.74,6.51,9.06,7.17,5.83,7.45,,,,,,,,
March,,,,,,7.95,4.3,5.46,2.79,7.27,6.85,12.1,7.05,1.09,3.11,8.24,14.75,5.36,3.66,1.97,5.67,1.69,7.64,2.86,6.2,7.94,4.39,4.37,16.81,5.87,7.37,3.01,2.85,5.94,7.16,7.88,3.92,2.45,6.79,6.57,5.97,6.08,2.85,,,,,,,,
April,,,,,,8.79,4.98,8.62,3.03,14.42,7.44,4.94,6.08,3.65,5.74,5.31,3.66,15.37,3,4.54,2.97,7.07,9.01,7.06,11.17,3.46,3.43,1.6,3.87,4.07,6.67,5.07,2.09,10.8,3.9,5.13,11.46,10.11,6.31,7.88,12.85,10.16,1.5,,,,,,,,
May,,,,,,2.12,4.56,1.5,1.84,1.37,5.56,4.77,7.97,11.11,3.6,5.15,3.33,5.42,3.66,2.56,5.39,5.51,3.51,1.38,7.13,4.19,1.44,1.93,4.27,1.79,3.9,4.74,3.77,3.19,6.94,4.64,1.73,1.52,1.72,4.91,3.47,2.61,1.58,,,,,,,,
June,,,,,3.82,0.69,7.11,4.08,6.35,8.4,2.21,4.29,5.69,11.48,5.41,4.37,3.65,7.3,5.47,6.92,5.25,6.37,1.73,3.99,2.16,2.95,1.64,4.5,7.65,3.51,3.6,2.43,6.82,4.42,8.69,8.32,5.14,4.11,3.45,2.71,8.82,4.9,1.97,,,,,,,,
July,,,,,7.44,3.68,3.77,1.53,7.94,2.99,4.81,6.43,3.77,8.2,6.2,4.1,3,2.25,8.78,4.09,2.71,7.21,6.71,5.09,7.83,9.16,6.61,3.83,8.13,6.94,9.86,4.61,8.42,4.97,1.69,5.9,9.28,3.64,7.02,2.55,5.32,7.09,2.41,,,,,,,,
August,,,,,4.45,7.91,3.5,7.31,9.76,15.83,3.89,4.77,5.58,8.09,7.82,5.13,8.94,5.65,5.52,9.46,9.64,1.79,6.06,11.04,9.09,7.27,5.64,3.44,5.75,2.35,12.62,9.11,5.85,7,4.75,6.16,8.47,0.28,5.58,8.31,6.32,5.6,7.17,,,,,,,,
September,,,,,9.17,5.97,5.05,11.89,8.99,9.41,6.7,8.66,4.81,9.3,8.58,11.61,8.27,10.37,4.69,11.8,4.76,3.65,14.78,1.55,5.64,11.22,4.73,5.93,7.48,2.45,11.34,4.82,8.66,10.97,7.41,8.01,9.88,13.58,11.73,6.95,19.35,,4.62,,,,,,,,
October,,,,,4.19,1.07,9.77,14.65,9.39,6.86,1.4,11.23,3.98,12.36,7.02,9.62,10.18,10.53,6.88,14.76,11.2,7.64,8.32,9.88,17.52,17.96,11.68,5.93,13.59,3.03,3.82,8.83,16.1,8.15,10.84,5.65,1.42,6.57,9.09,7.9,10.4,,5.12,,,,,,,,
November,,,,,9.16,6.07,12.32,16.32,5.21,10,10.61,2.87,9.93,11.59,5.68,4.89,7.06,8.34,13.01,9.45,13.61,3.83,8.44,6.28,5.91,5.6,6.94,4.27,12.61,9.65,11.15,6.81,6.9,10.16,9.45,3.94,7.81,14.46,9.03,6.68,7.87,,-999,,,,,,,,
December,,,,,9.45,8.36,7.15,5.93,8.18,7.19,3.77,16.87,9.56,12.09,9.97,9.02,16.12,1.33,8.37,11.2,8,15.05,6.17,2.35,3.36,6.22,13.99,2.76,7.45,6.21,9.29,9.8,8.46,9.52,10.99,8.16,6.56,9.32,7.81,20.15,8.04,,-999,,,,,,,,
Total,,,,,,67.63,84.38,90.69,77.82,91.58,76.89,97.87,76.59,108.22,79.18,86.92,89.48,86.72,86.19,81.7,81.13,86.15,89.83,67.29,92.62,98.52,69.67,54.08,107.73,61.37,85.33,68.53,81.33,92.68,96.94,79.9,83.95,72.57,85.02,99.59,102.68,,54.45,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
