"GAINFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3509,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.10,1.59,1.54,1.44,1.87,3.61,,,,,,
February,1.30,0.59,5.27,0.31,2.73,3.13,,,,,,
March,1.22,1.71,1.89,2.27,0.63,1.98,,,,,,
April,3.10,1.55,1.18,3.29,1.90,1.02,,,,,,
May,2.77,3.91,2.36,1.31,0.65,1.95,,,,,,
June,3.78,1.39,2.12,1.53,2.30,3.86,,,,,,
July,3.03,2.88,2.82,1.54,0.46,3.47,,,,,,
August,3.49,2.00,0.51,2.79,2.50,1.60,,,,,,
September,2.34,2.22,1.30,1.49,6.45,4.11,,,,,,
October,0.78,3.17,2.41,2.79,3.76,1.64,,,,,,
November,2.60,1.05,3.08,1.81,4.38,2.96,,,,,,
December,1.15,0.86,0.92,4.51,1.36,2.08,,,,,,
Total,27.66,22.92,25.40,25.08,28.99,31.41,,,,,,
Calc annual,27.66,22.92,25.40,25.08,28.99,31.41,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,,
