CORFE CASTLE (KINGSTON VICARAGE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7304,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.60,4.76,4.89,1.72,4.33,5.69,4.83,2.47,,,,
February,0.77,0.25,2.58,7.00,0.71,5.03,2.46,2.83,,,,
March,2.74,1.38,2.86,1.78,1.73,0.55,0.77,3.46,,,,
April,3.36,0.94,3.53,3.70,2.81,2.96,4.90,2.18,,,,
May,1.87,1.92,1.03,2.72,3.73,3.64,2.25,1.27,,,,
June,2.88,0.70,1.04,0.52,2.11,0.00,3.28,2.67,,,,
July,5.55,0.32,4.61,0.95,3.18,3.73,1.67,3.48,,,,
August,1.72,2.54,4.01,2.12,2.47,3.43,0.83,3.32,,,,
September,1.50,0.93,1.89,2.64,4.17,3.80,0.84,6.87,,,,
October,1.84,1.69,1.99,5.85,5.78,4.57,4.26,2.75,,,,
November,1.45,2.51,2.84,1.91,4.59,2.97,9.29,3.75,,,,
December,4.06,2.05,4.90,4.02,5.57,5.08,0.54,4.50,,,,
Total,32.34,19.99,36.17,34.93,41.18,41.45,35.92,39.55,,,,
Calc annual,32.34,19.99,36.17,34.93,41.18,41.45,35.92,39.55,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
