"TROUTBECK, DUBBS RESERVOIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY422018,Long,-2.892006,Lat,54.408356,Elevation,745,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3722/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,15.16,,,6.89,10.18,9.65,10.77,3.02,6.59,8.63,10.71,9.26,,1.64,,,,,9.35,7.56,10.4,4.44,2.27,7.37,6.53,4.6,6.21,5.32,5.7,9.66,7.06,3.44,9.8
February,,,,,,,,,7.88,,,9.44,0.08,6.53,0.31,10.29,3.41,9.3,3.94,7.29,,8.45,,,,,5.97,1.06,5.57,5.78,8.19,6.34,1.16,3.47,6.38,1.87,1.47,5.19,6.98,2.76,5.21
March,,,,,,,,,7.02,,,0.92,5.95,6.06,5.15,2.93,3.86,2.35,4.48,5.21,,3.46,,,,,,8.5,4.21,2.61,4.2,5.13,,0.96,5.11,2.08,3.74,6.28,1.41,5.05,2.12
April,,,,,,,,,3.02,,,2.87,5.24,3.45,5.15,4.56,1.45,3.74,1.41,2.69,2.58,1.42,,,,,1.75,8.68,3.26,7.98,4.85,4.14,,3.52,2.52,3.17,1.04,1.36,1.98,5.49,5.44
May,,,,,,,,,1.3,,,4.7,5.19,3.26,6.7,0.63,1.13,2.46,5.48,1.4,1.23,4.2,,,,,1.62,3.32,1.72,3.58,1.79,1.92,3.6,2.77,4.83,3.92,4.1,4.32,5.88,1.35,3.88
June,,,,,,,,,7.75,,,7.86,3.97,2.74,3.56,6.08,5.24,2.83,5.74,4.72,1,0.5,,,,,5.94,4.13,9.23,0.93,2.03,1.41,4.53,5.94,7.17,4.77,1.39,2.86,3.41,4.97,3.05
July,,,,,,,,,9.36,,,7.25,6.04,4.85,2.36,3.58,6.3,2.52,10.58,8.75,7.34,2.13,,,,,5.46,4.23,2.33,3.58,4.92,3.77,2.83,8.44,5.86,2.59,5.81,3.91,4.69,5.58,7.39
August,,,,,,,,,8.37,,,4.72,0.97,4.12,7.47,4.26,5.58,2.55,4.63,3.26,2.16,6.13,,,,,6.08,0.21,7.52,3.62,10.86,6.57,7.79,6.08,7.69,2.39,10.88,7.03,5.97,1.26,4.52
September,,,,,,,,9.13,5.11,,,2.65,12.03,0.94,8.89,10.58,8.07,5.39,3.82,3.6,5.68,2.03,,,,,,5.38,8.5,1.84,12.21,9.7,6.16,10.43,13.16,4.56,5.32,6.69,8.35,0.82,5.3
October,,,,,,,,7.51,11.45,,,4.14,9.57,5.77,10.73,14.56,7.06,5.12,15.62,3.53,7.28,8.09,,,,,0.94,2.63,5.11,7.39,4.96,0.99,,3.92,16.24,5.45,5.51,8.69,8.93,7.04,4.54
November,,,,,,,,8.42,14.26,,,13.83,7.03,2.96,2.01,6.24,6.68,3.05,12.46,12.58,8.39,5.63,,,,,11.8,11.2,6.7,10.74,4.06,11.33,4.45,11.17,13.67,3.35,2.77,2.62,1.45,8.22,12.59
December,,,,,,,,1.8,6.16,,,8.41,10.09,1.23,11.58,4.16,5.13,6.41,8.27,3.15,8.42,4.03,,,,,8.71,4.74,6.92,13.01,3.3,13.68,6.85,4.53,11.58,9.9,8.27,6.2,5.36,12.6,7.32
Total,,,,,,,,,96.84,,,73.68,76.34,51.56,74.68,70.89,60.5,54.35,87.14,65.44,,47.71,,,,,,61.64,71.47,65.5,63.64,72.35,,65.83,100.42,49.37,56,64.81,61.47,58.58,71.16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Jan 4.83; Feb 2.6; Mar 7.51 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 Mar 4.24; Sept 15.20 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 Mar 4.41; Apr 4.37; Oct 7.94 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
