DUNDEE DENS WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO 40796 30802,Long,-2.96245,Lat,56.46562,Elevation,119,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,0.57,1.48,1.17,2.53,2.54,0.74,1.76,0.67,3.65,,,,,,,,,,,2.01,0.67,3.39,4.2,1.4,1.98,1.71,1.63,2.02,2.47,2.5,2.78,4.03,1.34,2.39,1.77,4.49,,,,
February,,0.06,1.86,2.97,4.25,1.04,0.76,0.92,0.78,2.25,,,,,,,,,,,2.21,1.09,2.29,0.63,2.33,5.03,2.43,1.35,1.73,1.65,1.62,0.39,2.43,5.11,0.98,2.8,4.71,,,,
March,,2.22,0.78,0.98,0.85,2.08,1.16,3.71,0.58,1.48,,,,,,,,,,,1.15,1.4,2.07,3.57,3.33,1.74,3.34,2,1.11,1.88,1.61,2.07,1.59,1.24,0.71,1.35,0.99,,,,
April,,1.3,0.61,1.31,1.68,1.2,0.89,1.43,3.73,3.16,,,,,,,,,,,2.34,0.84,0.22,1.87,0.9,0.96,1.39,1.55,1.04,2.06,1.46,1.04,1.45,2.67,1.61,2.92,1.83,,,,
May,,2.04,2.35,1.07,2.74,0.47,0.75,1.47,1.98,4.46,,,,,,,,,,,1.64,0.91,1.55,3.95,1.7,1.54,3.78,2,3.78,1.02,3.14,1.67,0.8,1.85,4.18,3.53,1.88,,,,
June,,0.5,2.62,1.87,1.79,1.76,2.53,5.08,2.02,1.62,,,,,,,,,,,1.67,1.16,3.36,1.47,0.93,2.85,2.96,2.02,1.12,1.45,1.17,0.65,1.7,0.87,1.81,0.7,2.93,,,,
July,,2.77,1.58,2.56,3.05,3.55,3.57,2.13,0.93,1.97,,,,,,,,,,,3.23,1.23,2.28,0.58,2.12,4.19,6.6,2.82,5.22,0.74,2.22,2.06,3,2.71,4.17,1.73,3.15,,,,
August,,4,5.71,2.89,4.15,4.21,2.04,3.4,3.27,0.68,,,,,,,,,,,8.5,1.37,3.97,1.39,2.53,4.07,3.77,5.42,2.13,2.11,3.93,3.59,2.64,5.03,2.99,1.68,2.35,,,,
September,,3.74,1.01,1.61,0.1,0.75,3.74,1.47,1.86,2.16,,,,,,,,,,,1.15,0.83,2.6,2.23,0.84,1.66,1.98,1.44,3.43,1.15,2.37,1.71,1.99,2.27,4.36,2.67,3.65,,,,
October,,2.46,3.42,2.33,3.4,1.38,2.81,2.08,5.07,2.81,,,,,,,,,,,1.95,1.47,3.34,1.66,2.58,3.18,4.27,2.19,2.32,1.44,2.49,2.17,1.38,2.04,4.19,1.99,4.76,,,,
November,,2.75,2.31,1.23,1.17,2.4,0.89,1.83,4.5,2.33,,,,,,,,,,,2.77,2.68,1.9,1.77,3.36,1.84,3.81,2.79,1.57,4.72,1.98,1.77,1.29,2.15,1.86,0.75,4.59,,,,
December,,3.38,0.66,1.85,1.52,3.12,5.11,3.23,1.31,4.19,,,,,,,,,,,2.9,4.35,1.84,1.29,4.65,6.64,3.56,1.18,1.51,3.96,3.41,1.23,1.59,2.65,3.24,2.52,0.2,,,,
Total,,25.79,24.39,21.84,27.23,24.5,24.99,28.51,26.7,30.76,34.15,24.44,23.83,38.63,26.17,22.33,26.65,32.23,27.24,28.77,31.52,18,28.81,24.61,26.67,35.68,39.6,26.39,26.98,24.65,27.9,21.13,23.89,29.93,32.49,24.41,35.53,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals 1900-09 transcribed from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Rainfall no sheet in Archive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
appears to have been Gauge ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
read daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roof Gauge, Ground level ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
is approx 45',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1920 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1921 P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1922 p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1923 NP Roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1924 NP Roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1925 NP Roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR 1926 NP Roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
