"NORTHAMPTON HAZELWOOD ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1212,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.16,0.74,3.13,3.55,,,,,,,,
February,2.58,1.15,1.86,0.75,,,,,,,,
March,0.73,1.78,2.73,2.89,,,,,,,,
April,1.46,0.83,0.09,2.63,,,,,,,,
May,1.98,2.83,1.96,1.35,,,,,,,,
June,1.00,1.40,2.93,0.69,,,,,,,,
July,1.99,0.48,3.45,,,,,,,,,
August,2.32,0.98,7.07,,,,,,,,,
September,0.61,1.10,1.11,,,,,,,,,
October,2.82,1.90,2.40,,,,,,,,,
November,3.44,2.37,2.09,,,,,,,,,
December,5.73,4.13,3.14,,,,,,,,,
Total,26.82,19.69,31.96,,,,,,,,,
Calc annual,26.82,19.69,31.96,11.86,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
