"ACTON PUMPING STATION (+A)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,846/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,1.06,,3.67,3.24,2.29,3.82,2.03,,
February,,,,0.18,,1.32,3.63,0.32,0.62,1.46,,
March,,,,1.82,,0.92,2.52,0.21,1.04,3.22,,
April,,,,1.13,,1.26,2.01,0.04,2.11,1.50,,
May,,,,0.32,,0.50,2.24,1.24,1.27,1.21,,
June,,,,1.08,,3.19,1.80,0.25,1.37,0.63,,
July,,,,1.81,,3.03,0.49,0.59,1.73,2.39,,
August,,,,1.48,,0.37,2.04,3.26,3.21,0.07,,
September,,,,1.35,,3.01,1.56,2.51,1.08,1.29,,
October,,,,0.82,,1.49,2.44,1.91,4.91,2.41,,
November,,,,1.85,,2.88,1.33,2.45,4.52,6.35,,
December,,,,4.33,,1.40,3.56,3.21,0.87,1.11,,
Total,,,,17.23,,23.04,26.86,18.28,26.55,23.67,,
Calc annual,0.00,0.00,0.00,17.23,0.00,23.04,26.86,18.28,26.55,23.67,,
Difference,NaN,NaN,NaN,0.00,NaN,0.00,-0.00,0.00,0.00,0.00,,
