"FEWSTON BLUBBERHOUSES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3332,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.91,5.89,4.64,2.95,2.62,3.74,3.99,3.10,7.88,1.90,6.54,
February,3.35,0.31,4.38,6.33,0.99,6.70,3.68,1.80,4.39,0.88,1.68,
March,3.16,2.58,3.03,1.91,1.41,1.48,1.87,2.81,3.49,0.44,2.71,
April,4.72,1.37,3.38,2.77,1.01,4.50,1.16,2.88,1.12,1.72,3.72,
May,3.69,2.27,1.18,4.33,2.53,6.21,1.85,1.54,2.11,1.62,1.85,
June,1.51,0.04,2.01,1.24,1.17,0.00,3.13,3.25,5.63,1.27,2.32,
July,6.54,1.93,5.26,3.55,3.87,1.33,1.76,4.11,1.12,2.98,4.64,
August,2.05,5.01,5.38,5.23,3.17,3.77,4.13,7.97,4.22,3.17,4.16,
September,1.20,1.52,4.18,3.32,3.86,2.88,1.96,4.21,0.74,0.70,4.39,
October,2.82,2.47,0.99,4.48,4.08,4.44,3.92,3.80,5.15,3.87,3.88,
November,2.78,2.87,1.55,3.99,2.78,2.57,5.86,3.54,5.23,5.32,5.16,
December,3.87,4.99,4.04,2.21,3.33,4.98,1.33,2.82,2.51,7.77,3.49,
Total,41.60,31.25,40.02,42.31,30.82,42.60,34.64,41.83,43.59,31.64,44.54,
Calc annual,41.60,31.25,40.02,42.31,30.82,42.60,34.64,41.83,43.59,31.64,44.54,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
