"BLUBBERHOUSES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.50,2.51,3.15,1.29,4.51,5.37,1.93,2.68,3.11,5.79,,
February,1.22,0.38,4.03,5.29,7.16,0.66,1.14,3.27,4.09,1.98,,
March,3.29,2.84,1.19,1.09,3.95,3.07,4.55,5.25,1.63,1.91,,
April,1.66,2.67,2.25,0.84,2.55,2.33,2.34,2.64,3.15,3.17,,
May,3.06,2.16,3.60,2.78,1.80,0.57,0.52,1.10,2.89,3.60,,
June,3.83,1.18,4.49,2.29,3.25,2.33,4.53,3.76,2.35,1.51,,
July,2.63,3.91,1.69,2.20,3.38,5.27,2.13,1.52,2.00,1.98,,
August,5.35,5.11,4.49,3.24,3.31,2.79,1.65,4.39,4.09,1.54,,
September,2.28,2.14,2.07,2.21,0.74,1.91,5.70,3.49,1.02,4.52,,
October,1.80,4.61,8.48,3.60,5.41,5.68,4.14,1.74,5.85,3.24,,
November,4.35,3.97,2.34,2.82,1.96,4.51,1.82,2.72,3.02,1.57,,
December,1.30,6.40,1.76,4.22,3.41,5.02,4.77,3.66,4.55,3.95,,
Total,35.27,37.88,39.54,31.87,41.43,39.51,35.22,36.22,37.75,34.76,,
Calc annual,35.27,37.88,39.54,31.87,41.43,39.51,35.22,36.22,37.75,34.76,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,,
