"LEATHERHEAD DOWNSIDE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1602,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.33,1.43,3.10,,,,,,,,,
February,4.20,1.39,2.32,,,,,,,,,
March,1.37,1.86,4.43,,,,,,,,,
April,1.66,2.06,0.06,,,,,,,,,
May,1.82,1.81,1.44,,,,,,,,,
June,1.93,2.22,3.07,,,,,,,,,
July,2.61,0.71,1.59,,,,,,,,,
August,2.90,0.54,5.67,,,,,,,,,
September,0.79,1.21,3.65,,,,,,,,,
October,3.49,3.50,2.94,,,,,,,,,
November,3.51,4.10,2.18,,,,,,,,,
December,4.91,7.63,3.28,,,,,,,,,
Total,31.52,28.46,33.73,,,,,,,,,
Calc annual,31.52,28.46,33.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
