"NORWICH, WROXHAM HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8030,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,1.49,4.88,1.99,2.19,0.97,2.50,,,,,
February,,0.31,2.94,3.24,1.90,1.73,1.82,,,,,
March,,0.72,1.98,1.65,0.64,1.66,0.31,,,,,
April,,2.43,2.98,0.92,1.82,2.43,2.79,,,,,
May,,1.16,0.54,1.39,3.73,2.82,1.38,,,,,
June,,0.38,1.39,0.75,1.33,0.80,2.98,,,,,
July,,0.39,7.74,3.71,1.97,2.25,1.89,,,,,
August,,1.90,1.19,2.77,2.29,2.20,2.19,,,,,
September,,1.38,3.14,1.37,3.79,3.67,1.19,,,,,
October,,1.26,1.48,3.60,4.19,1.63,2.90,,,,,
November,,2.17,2.32,3.86,1.67,4.24,3.03,,,,,
December,,2.19,2.16,3.79,2.57,3.19,1.33,,,,,
Total,,15.78,32.74,29.04,28.09,27.59,24.31,,,,,
Calc annual,0.00,15.78,32.74,29.04,28.09,27.59,24.31,0.00,0.00,0.00,0.00,
Difference,NaN,0.00,-0.00,-0.00,-0.00,0.00,-0.00,NaN,NaN,NaN,NaN,
