"BURNLEY, YORKSHIRE ST.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD844324,Long,-2.238259,Lat,53.787682,Elevation,420,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,0.76,0.38,5.19,7.16,6.54,2.56,7.24,2.63,2.17,2.22,7.19,2.97,4.06,1.12,5.25,3.42,2.18,1.64,3.93,6.73,5.65,3.03,3.78,4.04,3.7,1.52,5.61,1.54,3.21,2.27,4.44,1.68,3.7,3.91,3.38,6.03,3.69,2.69,2.59,4.96,4.24,6.89,3.16,3.73,2.15,,,3.82,,1.95,
February,4.02,4.89,3.32,4.26,4.22,3.68,0.78,1.17,1.01,2.34,0.77,0.5,2.99,5.44,5.49,0.52,2.06,2.6,4.3,2.26,4.07,1.66,1.36,4.11,3.72,1.92,3.1,2.33,2.7,2.63,4.42,4.76,1.58,1.84,3.77,6.03,4.41,0.84,5.2,0.95,3.51,0.29,3.43,6.64,0.93,,,1.81,,0.7,
March,3,4.67,4.14,1.27,3.46,2.91,2.8,1.91,3.01,2.69,3.8,2.11,0.9,1.42,4.56,3.6,6.28,5.72,2.49,2.95,0.66,4.34,2.52,6.23,1.53,3.27,2.25,3.47,3.23,2.09,1.03,1.73,5.27,5.6,4.85,1.36,2.54,2.6,1.46,5.16,3.6,3.24,2.48,1.4,0.91,,,3.38,,1.08,
April,2.36,1.54,6.47,2.18,1.7,2.06,3.31,0.89,1.85,1.13,1.16,2.62,1.43,0.66,1.83,2.81,1.69,3.23,2.01,3.05,2.47,3,2.26,2.24,1.29,3.25,0.7,1.82,2.26,3.03,3.16,1.96,1.21,5.26,1.12,2.08,2.9,2.04,0.9,1.8,4.26,1.43,3.49,3.93,1.84,,,2.78,,1.02,
May,2.39,2.06,1.82,0.79,2.04,2.11,4.47,1.83,1.17,2.53,2.18,3.24,5.53,3.05,2.76,0.76,0.34,2.06,2.99,2.55,1.79,1.04,3.3,2.36,2.69,0.64,3.12,3.23,2.67,2.38,2.45,3.8,1.91,2.54,1.85,1.29,1.99,1.24,1.54,1.75,4.74,2.08,1.76,3.72,3.71,,,1.09,,2.79,
June,2.9,2.54,6.03,3.89,0.75,3.32,2.27,0.37,1.74,0.95,3.93,0.99,3.9,3.73,3.02,2.46,2.83,3.99,2.85,1.26,3.5,1.49,1.63,1.63,1.02,2.96,2.34,5.78,1.26,2.19,2.44,4.62,5.02,1.83,2.22,0.75,2,2.38,1.06,1.17,1.43,0.22,2.31,0.85,1.86,,,3.27,,1.37,
July,3.47,4.45,6.09,3.51,4.37,1.55,3.37,2.36,5.05,2.97,2.68,3.36,1.74,3.51,5.04,5.69,2.15,2.36,0.94,2.91,3.63,2.15,3.35,3.21,0.95,1.71,1.75,2.47,3.83,4.96,3.63,0.35,4,0.98,4.35,4.06,2.17,1.65,2.25,1.78,5.34,1.15,4.17,4.97,2.76,,,4.49,,2.24,
August,1.41,5.01,4.13,2.64,2.28,1.87,1.69,1.38,3.29,5.91,6.47,8.25,5.43,4.51,5.39,4.83,2.42,6.61,4.67,1.43,4.71,2.06,3.28,4.48,4.62,3.81,3.36,3.63,3.88,2.59,5.9,1.94,5.7,2.67,2.34,4.03,3.82,7.5,2.63,2.64,1.95,4.87,5.16,5.14,4.97,,,5.48,,3.17,
September,3.5,1.51,2.22,6.63,2.43,4.8,3.16,4.74,1.08,3.3,3.37,3.9,3.95,5.32,0.28,1.53,7.54,4.38,1.38,7.52,1.45,1.46,1.69,4.62,1.2,2.16,1.16,0.78,3.38,2.03,0.39,3.87,1.73,1.45,3.1,0.65,1.92,2.22,9.36,1.52,2.07,1.73,3.69,4.61,4.38,,,5.77,,1.41,
October,4.66,3.14,4.13,5.44,3.35,5.3,4.98,2.23,1.88,4.45,3.25,5.48,6.37,5.11,3.76,4.62,4.82,2.17,3.67,2.63,5.4,3.48,3.67,9.5,1.58,3.62,6.05,3.94,0.86,4.05,3.58,2.94,4.08,1.72,2.23,1.45,8.23,7.83,3.14,2.17,1.48,2.28,0.95,4.82,2.94,,,3.47,,5.3,
