AYR (CEMETERY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS348211,Long,-4.614014,Lat,55.455788,Elevation,40,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.55,2.97,4.59,2.28,3.15,3.27,4.63,6.8,3.47,3.01,4.66,3.44,4.14,5.07,8.41,1.16,4.88,3.29,4.61,3.83,3.96,1.26,3.28,3.97,4.99,2.47,2.48,0.49,5.06,4.08,3.21,3.2,4.08,2.74,5.68,3.88,3.11,3.39,4.74,2.06,3.53,2.58,2.5,3.92,3.97,1.26,3.92
February,,,,2.16,4.01,5.05,3.61,1.25,4.47,0.5,4.19,0.9,3.71,3.4,0.77,4.33,3.93,1.85,3.33,2.15,0.23,3.42,0,2.6,0.46,4.28,1.45,4.08,1.3,4.19,2.09,1.51,1.37,4.02,1.28,4.16,1.91,0.2,2.44,3.43,2.71,2.6,1.35,0.97,2.96,1.38,0.83,1.87,3.26,1.45,2.96
March,,,,3.28,3.87,1.37,0.76,1.63,1.58,2.64,3.86,6.03,1.59,1.74,1.2,2.14,2.16,2.7,2.08,0.9,2.5,0.6,2.37,2.92,2.48,1.86,1.54,0.78,2.27,2.83,4.35,2.29,1.82,1.66,0.37,2.52,1.72,2.67,3.08,1.6,2.6,2.36,1.47,0.6,2.19,1.39,1.32,3.4,0.82,2.08,1.88
April,,,,2.66,2.67,1.48,2.89,1.49,0.84,0.84,1.4,1.31,2.1,2.44,2.19,3.86,1.83,3.18,2.14,1.33,1.99,0.9,2.96,1.9,1.75,2.78,0.36,1.6,0.16,1.86,1.84,1.19,1.26,3.01,2.83,1.51,0.98,4.39,1.7,3.72,2.91,2.18,1.19,1.07,0.93,2.15,0.93,1.98,1.17,1.53,2.07
May,,,,2.52,1.83,1.09,3.75,3.3,1.98,0.62,3.66,2.13,3.42,2.03,3.73,6.74,2.52,2.26,1.74,2.49,1.02,1.9,2.58,1.81,2.97,0.55,2.77,1.17,2.32,0.51,1.48,2.59,1.93,2.61,2.24,3.23,0.87,4.25,0.92,1.78,0.99,1.77,1.41,1.63,1.96,2.94,1.72,1.68,2.67,1.14,1.44
June,,,,2.72,0.34,1.32,1.37,2.37,0.91,6.53,1.59,0.89,2.37,1.81,2.27,0.34,1.21,4.1,4.88,2.32,2.6,5.43,1.29,1.93,2.06,2.79,1.59,2.22,4.2,1.34,1.17,1.2,1.62,3.48,3.21,3.32,2.23,2.6,4.41,0.89,1.75,1.52,2.54,0.57,2.67,2.14,1.86,1.61,3.31,3.21,1.67
July,,,,0.88,1.56,3.68,3.11,2.83,3.32,0.51,3.47,4.09,2.73,2.82,2.88,1.81,3.77,2.27,2.42,4.45,2.22,5.67,3.73,3.33,2.11,0.93,5.51,4.73,4.31,4.12,3.69,2.97,2.05,1.72,2.66,2.09,2.85,3.08,2.41,1.36,4.46,1.92,2.56,4.84,3.37,1.65,3.68,4.02,4.44,4.38,2.66
August,,,,1.06,2.74,3.03,2.94,3.04,3.36,2.65,4.04,5.69,2.61,5.42,3.69,2.61,3.17,4.79,3.52,5.31,4.95,1.21,1.43,2.67,3.1,1.83,3.59,2.63,1.64,1.85,1.44,4.85,3.95,4.1,2.55,1.77,1.73,0.3,4.85,3.68,3.39,3.65,5.01,2.7,3.49,1.65,5.9,4.58,5.76,0.58,3.4
September,,,,1.87,1.8,1.68,1.19,1.8,5.18,4.05,2.27,2.6,1.19,5.61,6.33,2.7,3.21,6.42,3.75,1.22,3.47,1.07,4.34,0.9,4.37,4.65,3.48,2.27,3.17,1.64,5.26,1.67,4.01,2.01,4.16,3.84,4.45,4.16,4.42,1.11,7.81,2.38,2.66,3.22,4.69,3.54,3.35,3.28,3.17,1.5,2.68
October,,,,1.76,1.7,1.89,5.79,6.74,5.92,0.56,2.31,4.3,2.11,5.28,3.07,3.21,4.33,5.2,5.29,5.73,5.7,3.22,4.25,2.68,6.22,6.9,4.1,3.88,7.36,1.02,3.96,3.31,4,5.64,3.04,3.54,0.55,1.65,4.43,4.74,3.09,0.72,2.74,2.94,7.67,1.92,2.96,4.01,3.61,4.69,2.89
