"LEITH, STARBANK PARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT251769,Long,-3.2018711,Lat,55.979215,Elevation,22,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,4.47,2.39,1.24,0.51,1.46,1.6,1.9,3.18,1.13,2.85,0.62,1.56,0.62,2.91,0.34,0.83,0.6,2.09,1.43,0.67,0.89,0.68,3.38,2.35,1.85,1.09,4.04,2.1,0.73,2.43,0.91,2.45,2.11,2.34,0.75,1.1,2.07,1.97,1.09,2.56,1.89,2.52,2.62,2.55,3.86,,,,,,,,,
February,,,,,,,,1.8,0.64,1.47,1.02,2.77,1.36,0.84,1.19,1.69,1.18,0.72,1.15,0.83,0.71,0.13,1.38,1.82,5.32,0.36,0.77,0.85,0.7,1.24,2.42,1.27,0.9,3.76,2.24,0.95,0.75,0.98,1,1.03,2.39,1.55,1.8,0.82,1.49,1.51,3.43,0.62,2.99,2,2.57,0.49,,,,,,,,,
March,,,,,,,,1.3,0.64,1.9,1.45,1.84,2.18,0.85,1.33,1.51,1.92,1.39,2.79,0.67,1.29,2.71,0.79,0.6,1.2,1.66,1.22,2.14,1.17,1.78,1.12,1.51,0.72,3.25,1.46,2.2,1.75,1.78,2.95,4.37,0.73,1.85,1.79,2.58,2.72,1.39,3.19,1.23,0.87,1.18,1.95,2.45,,,,,,,,,
April,,,,,,,,2.46,1.07,1.72,2.45,1.43,2.25,1.29,0.77,1.41,1.13,0.97,1.09,2.46,0.69,0.19,0.88,1.15,1.42,0.89,0.98,0.83,1.67,2,1.09,1.26,1.17,0.92,1.66,1.37,0.82,1.28,1.88,2.31,3.29,0.88,0.23,1.59,0.83,0.91,1.85,2.06,0.67,2.41,1.82,0.71,,,,,,,,,
May,,,,,,,,2,2.25,1.4,0.63,1.67,1.39,0.72,2.33,2.51,3.78,1.43,0.65,1.36,1.49,1.54,2.71,1.55,2.54,0.92,0.48,1.01,1.69,3.49,0.9,2.08,2.09,1.06,3.05,0.75,5.31,2.76,1.99,1.86,1.71,1.02,1.47,1.31,1.85,1.49,3.31,1.46,3.43,0.83,2.53,1.61,,,,,,,,,
June,,,,,,,,1.73,2.06,4.71,1.21,2.04,2.64,1.66,0.63,0.46,2.01,0.28,2.01,1.12,2.76,0.63,2.37,1.76,2.22,1.76,2.87,3.47,1.29,1.28,2.81,1.79,2.41,1.42,1.86,1.1,1.38,2.57,0.83,1.32,0.84,2.44,3.15,1.14,0.7,1.36,2.4,1.22,0.43,1.57,1.35,,,,,,,,,,
July,,,,,,,,3.57,0.52,5.07,2.92,3.48,4.37,3.94,4.78,0.75,2.55,2.18,4.42,3.09,2.21,2.82,1.12,1.95,2.87,3.97,3.64,1.93,1.27,3.12,2.62,1.02,2.65,3.75,1.23,1.67,1.78,2.75,3.25,2.75,3.47,1.14,1.71,0.52,2.41,2.23,5.59,1.31,3.5,0.9,3.94,,,,,,,,,,
August,,,,,,,,6.03,3.12,2.07,0.28,4.72,1.61,2.79,2.03,2.09,0.59,1.6,1.54,4.56,3.13,3.94,4.27,2.79,3.27,4.12,1.62,3.84,3.05,0.56,3.89,3.72,1.72,3.59,4.38,2.59,4.75,4.07,1.42,1.78,4.55,0.97,4.6,1.28,1.61,5.69,4.41,4.01,1.77,1.91,5.14,,,,,,,,,,
September,,,,,,,,1.18,2.62,1.46,2.41,3.06,1.86,1.73,1.65,2.39,2.14,3.4,0.46,0.74,2.42,3.7,0.95,1.41,0.46,0.6,3.25,1.45,1.85,2.96,1.44,0.96,0.72,1.87,1.68,1.57,0.74,1.77,2.72,2.22,0.64,1.13,2.35,2.37,0.57,2.34,1.02,0.85,3.95,1.9,1.18,,,,,,,,,,
October,,,,,,,,2.31,1.61,0.81,2.65,1.96,2.49,2.11,1.2,1.12,2.81,1.15,1,2.97,2.64,1.4,3.36,2.25,2.19,2.5,3.18,0.9,2.95,0.92,4.11,1.61,0.9,5.08,0.6,1.95,5.82,7.21,1.31,3.96,2.34,2.52,2.87,1.25,1.62,2.1,4.49,2.21,2.54,2.28,0.95,,,,,,,,,,
November,,,,,,,,1.77,2.73,1.72,2.63,2.09,2.74,2.12,1.46,0.97,1.57,2.67,3.74,0.57,4.27,1.26,1,1.38,1.09,1.76,0.44,1.34,2.4,1.89,4.94,2.51,0.51,1.3,0.79,3.17,3.31,0.96,1.71,0.71,2.54,3.83,1.75,1.62,2.55,1.22,2.91,2.3,1.42,4.87,1.87,,,,,,,,,,
December,,,,,,,,1.66,1.62,1.32,2.46,1.27,5.06,0.97,2.95,0.7,2.1,1,0.87,1.03,1.43,3.93,0.94,1.96,1.47,1.9,2.54,1.87,1.14,2.17,3.54,2.89,1.54,0.9,2.37,1.13,1.35,3.7,0.63,2.67,0.95,1.82,2.43,1.34,2.82,4.54,2.35,1.89,1.7,3.14,2.45,,,,,,,,,,
