"BRIGHTON CAMBRIDGE ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR3157,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.67,3.07,5.19,2.77,2.26,3.93,0.90,6.43,1.74,,,
February,1.93,1.78,2.41,2.13,1.49,1.96,3.35,1.81,2.00,,,
March,2.01,1.02,2.16,2.05,0.65,0.82,2.94,2.49,1.41,,,
April,0.38,4.07,0.93,0.89,1.91,1.22,2.11,2.26,3.00,,,
May,0.97,,3.00,0.47,0.46,1.16,1.00,2.09,3.82,,,
June,0.23,,2.60,2.62,1.99,2.92,,1.30,1.19,,,
July,0.96,,1.34,1.70,1.54,3.11,,2.42,1.13,,,
August,2.42,0.35,1.81,0.82,2.20,1.46,,3.00,4.14,,,
September,2.55,3.07,2.19,4.85,3.58,1.64,,0.92,1.26,,,
October,5.27,1.79,4.92,4.67,3.34,4.36,0.67,3.70,4.02,,,
November,2.32,0.61,6.42,2.56,2.63,5.26,3.14,6.87,3.40,,,
December,3.69,1.88,5.27,0.75,2.45,1.00,7.01,2.77,1.97,,,
Total,24.40,24.30,38.24,26.28,24.50,28.84,32.75,36.06,29.08,,,
Calc annual,24.40,17.64,38.24,26.28,24.50,28.84,21.12,36.06,29.08,0.00,,
Difference,0.00,6.66,-0.00,0.00,0.00,0.00,11.63,0.00,0.00,NaN,,
