HOREHAM-ROAD-HOLLYCROFT-COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ573186,Long,0.23829,Lat,50.94559,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,1.21,1.32,3.38,1.55,2.68,5.11,1,3.86,1.91,1.42,4.25,6.05,4.42,2.92,4.23,1.74,2.75,4.08,4.19,2.57,5.48,1.36,4,2.66,2.63,2.45,,,,,,,
February,,,,,,,,,1.29,0.51,4.23,1.81,2.48,1.34,4.63,5.36,4.54,0.99,1.08,2.41,0.7,0.85,2.83,4.42,0.93,4.05,2.84,3.69,2.16,0.87,1.67,2.55,0.26,2.43,,,,,,,
March,,,,,,,,,2.94,4.03,1.89,2.77,5.05,2.77,5.91,0.69,3.63,1.55,1.11,4.1,2.54,2.24,2.07,2.2,1.8,1.2,0.47,4.08,2.05,0.07,1.8,0.53,1.59,2.8,,,,,,,
April,,,,,,,,,1.94,1.93,1.94,1.84,0.06,4.55,1.33,1.9,1.69,1.98,2.89,3.31,3.1,1.3,3.18,3.27,3.36,3.33,3.42,1.98,2.77,0.86,1.71,3.67,2.56,1.28,,,,,,,
May,,,,,,,,,1.37,1.19,2.6,0.86,1.6,1.07,0.83,3.66,2.05,1.63,1.54,0.37,1.49,1.61,0.53,4.36,4.18,3.25,3.94,1.23,1.5,2.23,2.93,2.16,2.97,1.34,,,,,,,
June,,,,,,,,,1.34,1.76,1.97,2.56,2.93,0.8,1.58,1.17,2.84,2.72,1.29,0.7,1.54,0.01,1.64,0.5,1.77,0.13,3.31,5.85,3.42,1.75,1.13,1.82,1.41,1.85,,,,,,,
July,,,,,,,,,3.68,2.33,2.56,0.44,1.29,3.67,1.53,4.81,1.16,3.35,4.86,1.59,4.99,0.39,3.26,2.79,3.66,5.09,2.17,2.54,1.63,1.35,3.11,3.61,5.02,2.76,,,,,,,
August,,,,,,,,,4.24,2.9,2.46,0.95,7.94,1.56,1.04,1.31,3.03,6.66,1.58,3.23,1.32,0.96,3.19,2.13,5.3,2.69,2.35,4.92,1.83,2.58,3.66,3.61,0.7,1.25,,,,,,,
September,,,,,,,,,1.84,3.45,0.29,1.83,3.54,2.64,1.36,2.41,1.69,1.72,6.37,1.82,3.7,0.61,3.16,3.05,3.44,3.13,0.63,5.51,0.61,2.55,3.51,2.2,2.8,4.43,,,,,,,
October,,,,,,,,,2.21,8.64,3.52,7.41,4.4,5.32,2.5,3.02,5.84,5.76,3.3,0.7,2.3,1.15,1.59,7.47,5.74,4.76,2.79,2.73,8.04,4.72,2.41,0.74,8.16,2.11,,,,,,,
November,,,,,,,,,1.62,1.45,5.8,6.72,2.6,5.15,5.02,3.6,4.89,1.9,2.49,3.41,1.71,2.06,1.95,2.45,3.57,3.96,6.8,3.86,4.47,8.33,6.19,5.18,1.63,1.44,,,,,,,
December,,,,,,,,,4.56,6.13,4.16,7.31,4.53,1.6,9.42,8.67,4.36,2.33,2.81,5.21,3.75,2.64,4.34,3.79,5.19,5.06,0.72,4.82,3.77,8.01,3.3,1.06,0.81,1.24,,,,,,,
Total,,,,,,,,,28.24,35.64,34.8,36.05,39.1,35.58,36.15,40.46,37.63,32.01,33.57,32.9,31.56,16.74,31.97,38.17,41.69,40.73,33.63,43.78,37.73,34.68,35.42,29.79,30.54,25.38,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
