CROWDEN-SPAN-GUTTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK058999,Long,-1.9140418,Lat,53.495772,Elevation,1530,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.8,3.84,4.74,10.12,2.5,4.91,10.09,6.59,3.37,4.69,4.06,4.95,6,6.6,5.8,2.35,2.2,4.38,5.85,9.3,6,5.45,3.5,10.54,2.45,,5.3,,3.27,6.03,3.3,7.32,4.5,4.43,4.54,6.25
February,,,,,,5.95,3.76,1.94,5.5,1.18,0.48,8.71,0.71,8.3,0.63,8.87,2.66,8.2,3.08,5.67,3.22,6.2,3.76,4.78,3.54,6.1,,2,2.62,2.32,5.4,,2.08,,4.07,2.5,2.07,4.33,7.32,1.2,2.4
March,,,,,,2.15,2.12,4.53,1.45,1.1,3.76,1.27,4.07,3.2,5.01,3.7,4.21,3.73,3.32,4.15,4.36,6.19,2.82,2.45,0.94,2.3,2.05,6,1.54,2.2,2.4,5.8,3.03,3.2,3.28,2.88,2.03,4.26,2.79,2.44,1.43
April,,,,,,2.83,2.75,5.18,1.42,1.67,2.41,6.67,6.55,2.6,3.33,4.51,2.17,5.07,1.07,3.6,3.55,3.76,2.41,3.95,4.15,2.55,2.62,4.3,1.85,4.19,6.3,2.75,4,3.67,1.46,3.65,3.14,0.68,1.97,4.26,2.97
May,,,,,,3.87,4.08,1.83,1.52,3.36,2.57,3.31,5.21,1.95,3.73,0.87,1.94,2.9,4.75,3.05,0.85,3.77,3.85,3.55,7.27,3.88,1.68,3.55,1.64,3.05,2.45,3.1,,3.01,4.92,4.6,1.9,1.5,5.01,1.87,2.93
June,,,,,,0.09,5.38,6.53,7.88,2.29,5.94,7.73,0.65,3.83,3.1,5.26,4.12,3.2,6.35,3.49,1.1,2.3,1.65,5.58,4.12,6.9,5.4,2.6,5.5,1.12,3.85,1.75,,4.5,5.08,4.1,4,2.29,5.6,3.4,2.35
July,,,,,,3.22,3.37,3.23,2.2,3.77,9.02,6.92,6.88,5.35,5.58,3.59,6.63,4.64,8,9,6.6,4.15,8.03,2.98,4.88,1.65,7.96,3.62,2.97,3.76,3.85,4.82,4.35,9.37,9.97,1.5,7.77,6.63,6.16,,9.85
August,,,,,,4.5,7.6,5.97,6.65,8.39,6.19,8.28,2,1.92,5.07,2.57,4.63,1.67,4.67,2.73,4.58,8.52,6.07,9.55,5.65,4.86,5.6,0.45,4.32,3.43,5.45,6.35,3.63,7.11,7.89,1.14,13.65,8.85,6.37,0.5,6.21
September,,,,,,4.97,5.08,8.63,0.83,1.89,4.94,7.08,7.38,2.11,3.75,7.69,8.57,2.33,2.52,2.3,6.15,1.12,4.35,6.1,6.8,3.65,7.34,2.68,2.42,2.38,,3.4,6.3,3.89,7.6,4,4.76,8.91,5.17,0.25,4.63
October,,,,,,5.02,4.36,4.16,4.29,6.38,7.45,3.4,10.3,7.13,8.38,12.63,8.3,2.79,12.05,3.65,4.6,8.05,10.83,3.7,5.4,7,1.6,1.71,3.52,4.08,,1.35,,2.39,10.7,3.98,4.38,5.75,6.36,,7.37
November,,,,,,3.23,4.6,5.2,6.9,8.73,5.52,6.46,5.05,2.95,3.74,7.21,7.68,2.69,6.4,9.9,9.05,4.11,1.55,5.5,8.9,1.05,8.9,7.16,2.75,8.4,8.35,9.8,,5.07,7.58,2.53,2.86,2.93,2.02,5.8,6.6
December,,,,,,3.24,2.96,1.48,2.38,5.7,3.03,3.55,2.67,0.94,6.37,4.9,5.58,3.95,4.96,4.72,6.65,4.8,4.73,2.9,4.67,3.1,4.52,5.75,2.27,8.57,,7.75,4.33,3.15,9.28,7,6.16,6.82,5.07,5.45,4.98
Total,,,,,46.35,42.87,49.9,53.42,51.14,46.96,56.22,73.47,58.06,43.65,53.38,65.86,61.44,47.17,63.77,58.06,53.06,55.17,54.43,56.89,65.62,49.04,,43.32,41.94,45.95,,,,,77.86,41.18,60.04,57.45,58.27,,57.97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 11899 SPAN GUTTER Start 1924 end 1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record near a stream called Span Gutter. Stated altitude is 25 ft. too high or the NGR is 100m W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jan, Feb and Mar 1947 estimated for snow but left in this record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
