EDINBURGH CITY OBSERVATORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT261741,Long,-3.18508,Lat,55.954219,Elevation,349,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,1.36,0.57,0.75,3.53,2.42,1.24,0.88,3.53,2.18,0.53,2.51,0.64,2.32,1.92,2.05,0.66,0.99,2.04,1.9,0.82,2.21,1.73,2.02,1.59,1.61,3.42,1.46,1,1.74,1.84,2.22,2.43,3.79,0.71,2.43,1.87,3.09,2.22,1.65,1.23,3.43,,,,
February,,,,,,,1,0.92,0.91,1.36,2.64,0.97,0.67,3.63,2.09,0.94,0.61,0.72,0.8,1.04,2.48,1.38,2,0.7,1.43,1.6,2.88,0.66,2.26,1.88,1.67,0.32,1.91,2.31,0.68,2.75,2.09,0.98,2.58,0.83,0.3,1.55,0.24,1.32,0.07,1.35,2.04,,,,
March,,,,,,,1.72,2.49,1.13,1.75,0.95,1.42,0.81,3.2,1.2,2.42,1.44,1.46,2.67,3.85,0.73,1.5,1.31,2.47,2.59,1.15,2.84,1.1,0.7,0.89,1.84,1.84,1.15,0.65,1.3,1.97,0.86,1.37,1.83,0.21,1.37,1.13,2.51,0.79,2.7,1.03,1.53,,,,
April,,,,,,,0.66,0.83,1.71,2.21,1.35,0.98,1.32,0.91,1.47,1.37,0.73,0.92,1.63,2.3,3.34,0.99,0.14,1.7,0.77,0.96,2.04,1.38,0.66,2.18,1.62,0.54,1.5,1.72,1.14,2.28,1.35,1.5,0.56,1.48,1.21,1.91,1.82,1.78,3.4,2.95,1.1,,,,
May,,,,,,,0.62,1.26,1.88,3.82,1.03,2.04,2.41,1.15,3.01,0.76,4.92,2.65,2,1.77,1.75,1.09,1.4,1.35,1.79,1.69,3.67,1.37,3.37,0.63,2.15,1.45,0.8,1.12,3.9,3.94,2.93,2,1.22,1.65,1.01,2.73,2.75,1.48,1.23,0.77,0.76,,,,
June,,,,,,,2.98,4.01,1.38,1,1.88,1.53,2.2,1.37,1.84,1.13,1.37,2.6,0.86,1.52,1.09,2.61,3.47,1.15,0.77,1.54,2.57,1.59,0.47,1.23,1.01,0.34,1.48,0.78,1.51,0.32,1.94,3.67,4.27,2.35,1.7,4.34,1.03,1.92,2.33,1.93,1.03,,,,
July,,,,,,,2.71,1.87,1.19,3.76,2.97,0.2,1.73,3.87,1.16,1.73,1.77,2.84,3.58,3.4,3.87,1.07,1.83,0.55,2.46,2.75,6.18,1.32,3.59,0.5,4.28,2.25,3.67,2.38,3.82,1.52,2.62,2.58,2.09,2.25,3.83,3.53,1.91,4.54,2.56,0.68,3.53,,,,
August,,,,,,,1.58,3.49,3.17,0.56,5.11,3.81,2.09,3.26,4.29,2.48,4.79,3.01,1.54,1.81,4.32,0.87,4.78,1.25,1.63,7.38,4.17,4.31,1.12,1.58,5.24,4.01,1.35,4.22,2.43,3.66,2.07,6.75,4.14,4.08,5.29,4.87,0.38,0.86,3.48,2,1.53,,,,
September,,,,,,,4.54,1.5,1.83,2.51,1.79,0.88,1.15,1.88,1.55,1.38,0.65,1.5,2.41,2.44,0.69,1.13,2.3,2.55,0.46,2.44,1.19,0.86,3.69,1.25,1.46,1.65,1.58,1.64,2.66,3.74,3.95,6.35,2.13,0.39,3.34,1.36,2.22,1.57,1.89,3.17,3.02,,,,
October,,,,,,,3.69,1.02,3.26,2.18,3.88,1.49,1.03,5.31,0.62,2,5.5,6.6,1.27,4.23,2.37,2.65,2.46,1.36,1.48,2.42,4.14,2.34,2.39,2.2,0.76,3.52,1.41,1.49,2.99,1.85,2.99,3.01,2.98,2.57,2.65,1.46,5.42,2.07,2.82,5.99,1.38,,,,
November,,,,,,,0.53,2.32,3.37,2.38,5.09,2.63,0.69,1.35,0.75,3.35,3.32,0.86,1.38,0.68,2.67,3.81,1.61,1.38,1.97,0.85,2.86,1.73,1.28,4.29,1.23,0.9,0.69,2.46,0.85,0.49,3.66,1.3,2.77,3.23,3.37,4.07,1.62,1.31,0.82,3.57,2.18,,,,
December,,,,,,,3.01,2.06,1.45,1.8,3.52,2.41,1.53,1.12,2.03,1.12,1.2,3.42,0.34,2.66,1.09,1.78,1.66,1.28,2.49,4.87,2.61,1.85,1.52,2.59,2.11,2.11,2.3,2.22,2.88,2.74,0.48,1.44,2.09,3.59,1.6,0.88,4.46,0.77,2.04,1.17,2.15,,,,
Total,,,,,,,24.4,22.34,22.03,26.86,32.63,19.6,16.51,30.58,22.19,19.21,28.81,27.22,20.8,27.62,26.45,19.54,23.95,17.78,19.74,28.47,37.36,20.24,23.07,20.81,24.98,22.35,19.3,21.99,25.9,27.1,27.16,33.38,30.45,23.34,28.1,29.7,27.45,20.63,24.99,25.84,23.68,,,,
