MAYBOLE (OTTERDEN) OLD SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS308146,Long,-4.673246,Lat,55.396079,Elevation,314,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.7,4.2,6.33,8.03,1.83,5.83,4.7,6.15,3.72,4.92,2.41,3.88,5.59,6.72,3.05,2.82,0.6,4.99,4.54,5.15,3.85,4.83,2.98,7.07,5.75,3.68,3.87,6.07,2.81,4.43,3.31,3.47,4.54,3.95,1.43,4.47
February,,,,,,4.96,3.88,1.31,4.1,1.99,0.36,5.04,0,2.97,0.75,5.66,1.91,5.61,1.67,5.2,1.67,1.92,1.58,5.06,2.32,5.54,2.56,0.11,3.01,5.13,3.23,3.77,1.95,1.69,3.4,2.02,0.81,2.45,3.43,2.18,3.88
March,,,,,,2.39,3.28,3.41,2,1.03,2.07,1.04,2.7,3.26,3.75,1.98,2.07,0.81,3.08,4.05,5.76,2.8,2.2,2.42,0.64,2.99,1.92,2.97,3.96,2.77,2.81,3.23,1.41,0.74,2.81,1.66,1.8,4.15,1.03,2.64,1.92
April,,,,,,3.75,2.36,3.27,1.65,1.74,1.69,1.51,3.4,2.44,2.69,2.77,0.74,2.17,0.58,2.81,2.7,1.83,1.63,3.77,3.17,1.55,1.8,4.72,2.67,5.44,4.3,2.43,1.55,1.8,1.17,2.75,1.47,2.47,1.72,2.19,2.59
May,,,,,,7.18,2.66,2.72,2.47,2.73,1.32,2.33,3.05,2.31,3.53,0.86,2.95,1.37,2.77,0.88,1.86,2.73,1.85,2.84,2.96,3.69,0.7,4.56,0.87,2.17,2.22,1.63,1.52,2,1.76,3.43,2.37,1.81,2.97,1.52,1.79
June,,,,,,0.58,1.7,4.08,4.83,2.88,2.81,7.06,1.74,1.91,2.85,3.45,1.9,3.13,5.16,2.12,1.45,1.35,2.59,4.29,3.83,4.42,2.51,3.75,5.98,0.94,2.53,1.84,3.1,0.83,5.11,3.33,2.52,2.22,3.07,3.29,2.16
July,,,,,,1.94,3.78,2.09,2.9,4.54,3.28,4.55,4.73,3.75,2.57,1.96,6.25,5.07,6.1,4.66,5.19,3.3,3.74,2.3,2.98,2.26,4.01,3.36,3.75,1.77,5.33,3.56,3.51,6.25,5.35,1.92,5,4.52,5.41,4.3,3.26
August,,,,,,2.64,3.05,4.32,3.18,5.48,6.03,1.82,1.96,3.83,4.79,1.89,3.99,3.49,2.41,3.64,2.56,5.68,4.84,5.32,3.46,2.64,2,0.42,5.06,4.75,3.85,4.56,6.38,3.49,4.51,1.86,6.27,4.55,5.54,1.02,3.94
September,,,,,,2.66,4.33,7.04,3.89,2.23,4.13,1.29,4.93,0.93,5.77,4.79,4.26,2.38,4.5,2.31,7.19,1.67,5.18,3.13,5.74,4.65,5.66,4.64,5.85,1.68,9.33,2.54,2.92,4.98,6.14,4.05,3.81,4.15,3.09,2.15,3.21
October,,,,,,3.82,4.8,4.86,5.82,7.14,7.22,4.01,5.68,2.93,8.26,9.4,5.86,3.78,8.8,1.33,4.26,4.74,6.17,7.06,4.29,3.63,0.49,1.9,6.53,5.74,4.33,1.8,3.97,3.02,9.39,2.5,3.53,4.83,3.57,5.13,1.97
November,,,,,,1.91,3.51,5.53,5.41,5.58,5.92,6.94,3.93,1.6,1.06,4.64,4.43,0.44,6.27,8.32,4.73,2.43,1.25,3.28,5.86,0.53,6.01,7.74,3.6,5.36,3.62,6.3,2.8,6.69,6.17,2.32,2.11,2.18,2.28,4.32,6.19
December,,,,,,4.75,1.91,1.08,3.35,8.93,4.26,4.67,7.8,1.73,4.84,3.92,5.12,2.54,2.98,2.5,6.21,2.38,5.65,2.66,5.86,2.67,4.17,3.38,4.94,8.99,1.47,7.35,4.35,4.18,6.03,5.14,4.63,4.04,4.06,5.43,5.16
Total,,,,,,40.28,39.46,46.04,47.63,46.1,44.92,44.96,46.07,31.38,45.78,43.73,43.36,36.38,51.04,40.87,46.4,31.43,41.67,46.67,46.26,38.42,36.66,40.53,53.29,50.49,46.7,42.88,39.53,38.48,56.27,34.29,37.79,41.91,40.12,35.6,40.54
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955 Dec mistranscription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
