"BERWICK ON TWEED, THE RAMPARTS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NU002528,Long,-1.99838,Lat,55.768541,Elevation,76,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,1.76,0.65,2.57,1.3,2.29,1.61,2.15,2.03,1,1.05,1.03,0.99,3.73,1.93,2.17,3.02,0.85,1.61,2.24,1.94,0.65,4.6,0.81,1.54,4.58,1.1,0.72,2.78,1.42,1.33,1.61,1.67,2.63,2.45,1.83,1.47,3.29
February,,,,,0.83,4.31,2.23,0.53,0.81,1.48,1.13,0.82,0.49,2.13,0.19,1.12,2.9,2.76,0.5,0.64,1.04,2.25,0.77,0.79,0.89,1.82,0.73,1.8,1.04,0.5,1.73,1.8,0.73,0.8,1.49,2.11,1.81,2.6,1.86,0.23,2.11
March,,,,,0.4,1.89,0.69,1.69,2.37,0.12,1.7,0.69,3.01,0.56,2.34,1.91,1.94,3.22,0.8,1.7,2.64,1.92,0.67,0.63,0.68,0.26,1.13,4.11,0.24,0.76,0.87,2.69,1.24,0.1,1.03,1.1,0.89,1.86,3.41,0.52,1.08
April,,,,,0.98,2.23,1.87,1.21,0.99,1.42,1.45,1.67,1.19,1.93,3.17,3.53,1.13,1.36,0.15,0.99,0.83,0.87,0.5,0.71,1.62,1.38,0.63,2.18,1,0.61,2.16,2.26,2.1,1.65,0.69,0.84,0.7,0.57,1.55,2.05,0.52
May,,,,,4.32,2.89,2.22,1.88,0.84,1.07,0.5,2.87,1.76,1.33,1.21,0.76,0.85,2.77,2.05,0.52,1.19,1.57,1.76,2.41,1.52,4.72,1.33,2.29,1.1,0.77,1.35,2.45,2.05,2.58,2.59,1.4,0.46,1.19,1.89,0.33,2.09
June,,,,0.78,1.95,0.36,2.76,2.55,3.77,1.82,0.73,3.66,1.55,1.26,1.93,2.39,1.06,1.25,2.37,1.46,0.65,1.16,0.89,1.87,1.81,2.34,1.52,1.87,3,1.14,1.15,1.07,2.03,1.5,2.23,1.65,1.66,0.98,2.49,1.41,1.15
July,,,,1.32,3.68,1.73,3.59,2.61,2.45,2.65,5.12,3.17,2.19,2.61,3.52,0.69,2.93,2.56,3.04,2.32,7.67,1.59,2.21,1.19,2.01,1.28,2.03,2.65,1.39,1.51,1.96,2.16,1.15,2.97,1.97,1.47,3.11,3.17,3.47,1.71,4.22
August,,,,3.8,1.89,2.03,2.21,6.56,3.42,3.67,3.57,1.15,0.84,1.22,2.71,3.24,1.21,2.74,1.28,1.33,1.24,2.81,1.72,3.78,2.19,4.12,5.9,0.08,8.94,2.07,1.72,2.99,2.96,2.15,4.42,0.5,6.46,3.51,4.38,0.45,3.52
September,,,,1.17,2.87,3.8,3.57,5.22,1.04,0.31,3.2,0.91,3.27,0.97,1.97,2.75,3.38,0.56,2.3,1.58,2.01,0.74,1.75,1.53,3.84,2.43,2.52,0.98,1.85,2.02,3.19,0.58,2.27,1.82,2.46,0.99,3.02,2.19,2.25,0.58,2.33
October,,,,1.46,3.64,1.13,3.31,1.68,1.44,2.19,2.42,1.33,4.37,2.93,3.84,2.56,1.36,2.19,2.73,2.46,2.43,2.9,1.63,1.88,1.66,2.9,1.09,0.6,2.45,4.37,1.36,0.46,2.17,1.09,3.61,2.16,1.12,1.62,1.34,1.89,3.99
November,,,,3.47,0.75,1.82,2.68,2.37,2.62,2.34,2.85,2.8,0.63,2.16,1.9,3,2.47,0.34,2.55,1.88,2.78,2.11,0.52,2.02,3.06,0.44,3.77,2.11,1.4,2.67,3.85,5.48,3.49,1.74,2.37,1.19,0.77,0.81,0.69,2.89,2.31
December,,,,2.06,1.5,2.6,0.41,2.3,1.2,3.13,2.25,0.71,0.93,1.44,3.6,1.66,1.21,4.26,1.78,1.2,1.45,0.38,1.31,1.11,1.56,1.96,1.87,1.43,1.27,1.49,2.28,1.02,3.36,1.38,1.48,2.89,1.9,2.29,3.13,3.7,1.78
Total,,,,,24.57,25.44,28.11,29.9,23.24,21.81,27.07,21.81,21.23,19.59,27.41,24.6,24.17,25.94,21.72,19.1,24.78,19.91,15.97,19.86,21.49,28.25,23.33,21.64,28.26,19.01,22.34,25.74,24.97,19.11,25.95,17.97,24.53,23.24,28.29,17.23,28.39
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1925=0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
