CASTLEFORD SECONDARY SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8060,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,4.13,3.19,0.99,,,,,,,
February,,,1.48,0.76,1.15,,,,,,,
March,,,2.55,2.00,2.17,,,,,,,
April,,,0.19,4.09,0.60,,,,,,,
May,,,4.06,1.81,1.32,,,,,,,
June,,,3.91,0.43,1.67,,,,,,,
July,,,3.85,1.06,2.78,,,,,,,
August,,,5.55,0.70,6.55,,,,,,,
September,,,1.36,1.42,0.95,,,,,,,
October,,,2.47,3.16,1.91,,,,,,,
November,,2.70,1.79,1.46,2.02,,,,,,,
December,,3.74,1.51,1.19,4.85,,,,,,,
Total,,,32.85,21.27,26.96,,,,,,,
Calc annual,0.00,6.44,32.85,21.27,26.96,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
