LOCH PATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN543798,Long,-4.393002,Lat,56.886613,Elevation,1420,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.7,4.5,12,12,13.5,5.6,7.5,10.5,12,15,2.5,8.5,7.2,15.38,10.25,10.25,5.05,4.68,10.16,12.88,3.85,,0.68,4.11,7.38,7.88,4.52,7.1,6.6,5.9,9.8,5.9,6.55,4,4.08,5.95,5.1,4.5,9.53,5.8,3.25,5.1
February,,,,,,,,,,0.57,7.5,2.8,10,7.5,6.5,9.3,6.7,2.7,13.3,1.25,0.5,12.47,0.28,6.2,2.15,8.67,3.18,6.32,6.9,7.13,,3.82,2.6,8.72,3.58,9.62,6.7,0.25,8.15,9.1,7.5,5.65,5,3.5,2.95,4.3,3.46,4.57,3.5,2.7,4.75
March,,,,,,,,,,1.43,3.5,11.5,6,2.5,0.7,5.6,10.6,3.4,6.8,1,3.2,3.9,4.1,4.1,4.08,5.75,2.34,2.06,9.04,6.22,,1.59,2.51,5.6,3.4,5.79,2.35,2.15,7.65,3.1,6.7,3,3.65,2.3,3.3,1.55,4.3,5.05,1.75,4.4,1.1
April,,,,,,,,,,2.5,3.25,4,4.25,2.4,3.3,6.1,3.2,6.75,2.5,3.5,2,3.5,5.27,3.57,5.2,2.67,1.94,1.42,1.25,3.86,,1.45,2.18,6.3,4.01,2.1,3.3,12.2,5.65,6.45,5.4,6,3.05,3.55,2.8,1.9,3.05,1.45,3,5,6
May,,,,,,,,,2.3,1.23,4,3.75,7.25,4.7,3.8,7.6,3.5,3.5,1.6,4.1,3.7,4.87,3.9,2.04,4.31,0.93,2.38,3.38,3.77,1.02,1.14,2.79,3.5,3.82,4.08,4.93,1.25,,3.7,3,2.45,0.9,4.25,5.65,5.25,3.25,5.4,1.2,5.4,2.55,2.6
June,,,,,,,,,2.33,5,1.5,3,2.75,3.1,2.3,1.2,3.6,5.55,5.4,3.2,2.5,5.5,0.87,2.8,1.54,3.5,1.72,2.06,7.91,2.78,2,0.7,2.08,4.5,6.39,4.73,5.05,4.35,5.1,2.15,3.1,2.5,3.4,3.65,3.55,2.25,4.35,2.6,2.55,4.8,2.3
July,,,,,,,,,3.33,0.52,2.5,3.75,4.25,3.2,6.3,1.9,3.5,4.5,3.3,1,2.7,6.79,6.33,3.49,2.67,1.53,6.2,4.25,4.88,3.89,4.62,3.16,4.2,2.36,1.75,2.44,6.62,,4.4,1.85,4.65,2.95,3,5.5,3.25,0.55,5.1,5.1,5.6,6.5,3.05
August,,,,,,,,,3.3,2.5,3.5,6,2.75,7.4,4.8,3.2,4.7,4.75,8.1,6,6.5,2.8,2.58,3.9,5.75,4.25,3.7,3.59,3.2,,2.74,5.16,6.13,4.51,2.84,2.02,2.3,0,6.1,5.7,6.5,5.5,3.9,6.75,4.4,1.4,6.25,6.05,4.55,4.05,4
September,,,,,,,,,7.2,3.25,4.5,3.75,2.8,5.9,9.1,4.3,4,5.25,4.6,3.1,4.75,2.36,5.1,2,6.03,8.2,3.1,4.45,4.99,,,2.08,9.86,6.16,5.4,6.22,9,7.02,7.1,2,12.15,3.85,4.85,4.75,9.3,6.1,7.2,4.5,5.5,1.5,3.6
October,,,,,,,,,6.35,1.25,4.75,5.75,3.3,11.1,5.1,5.5,6.8,7,9,4.5,9.76,6.52,9.4,8.45,12.5,13.11,8.3,2.29,10.33,,,6.18,7.33,12.1,6.75,4.1,0.5,2.75,6,5.5,6.7,1.7,9.5,3.5,9.2,6.95,6.7,7.1,7.3,9.1,3.5
November,,,,,,,,,3.46,5.5,6,3.75,5.6,7,3.1,0.9,9.2,7.1,8.5,5.2,9.2,10.75,10.5,3.56,2,6.15,6.1,0.67,11.52,10.54,8.16,8.8,2.67,4.85,7.6,1.06,7.4,10.1,4.9,5.15,4,11.2,3.15,11.25,10.7,2.05,5.5,2.05,1.5,7.5,5.5
December,,,,,,,,,2.57,7,5,11,7.4,6.1,14.2,8.5,6.8,1.5,7,12.2,6.56,11.05,12.64,1.05,9.13,4.14,14.48,2.05,7.87,3.44,9.12,8.16,10.03,4.15,11.23,7.54,4.6,,10,14.1,3.15,8.05,5,8.8,15.05,11.9,11.7,10.25,5.1,10.05,6.4
Total,,,,,,,,,,32.45,50.5,71.05,68.35,74.4,64.8,61.6,73.1,64,85.1,47.55,59.87,77.71,76.35,51.41,65.61,63.95,58.12,42.7,84.54,,,44.57,57.2,70.45,64.91,55.07,56.17,,74.65,67.9,68.2,57.85,52.75,63.28,75.7,47.3,67.51,59.45,51.55,61.4,47.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919-21 No of small gauge moves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Numerous deletions Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 ASO deleted+T deleted Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 No of ests + T deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 ND +T est Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remote Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
