ESHANESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,HU 20581 78449,Long,-1.627304,Lat,60.489206,Elevation,160,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.33,3.15,4.1,5.07,3.2,2.13,4.73,3.5,4.94,4.79,2.26,2.95,3.84,3.63,5,3.84,5.46,3.61,4.62,6.59,1.14,1.61,1.95,2.64,1.41,1.53,,,,,
February,,,,,,,,,,,1.17,5.51,0.84,2.8,3.16,3.2,3.37,4.59,2.12,3.07,2.88,2.6,1.87,3.64,2.92,3.32,5.45,2.21,2.25,2.76,1.94,2.03,1.53,1.84,1.75,0.58,,,,,
March,,,,,,,,,,0.87,2.87,0.8,3.02,1.89,3.07,3.8,2.53,1.9,3.54,2.78,3.41,1.88,1.91,3.14,1.79,2.69,2.2,1.69,2.93,1.88,1.16,1.45,2.57,0.94,2.5,1.58,,,,,
April,,,,,,,,,,2.49,1.62,2.09,4.06,2.03,1.87,2.46,2,1.18,0.93,3.06,3.67,1.61,1.25,3.35,2.31,2.92,3.03,4.36,3.15,2.59,1.27,2.63,1.43,1.47,1.6,0.57,,,,,
May,,,,,,,,,,1.76,1.45,1.98,1.04,0.5,3.02,1.2,0.38,2.34,3.36,0.84,1.67,1.52,3.69,3.19,1.96,2.62,0.86,0.37,1.26,0.88,0.53,0.1,1.74,1.54,0.68,1.61,,,,,
June,,,,,,,,,,1.46,2.94,1.83,1.3,0.95,1.3,1.78,1.01,3.4,2.81,1.13,1.02,0.79,3.05,1,2.26,1.31,4.95,1.38,1.88,0.96,1.3,0.9,3.12,0.45,0.85,0.45,,,,,
July,,,,,,,,,,1.19,1.91,4.03,1.84,0.63,2.77,5.12,3.6,1.9,2.47,3.19,1.77,1.59,3.19,2,1.87,2.11,3.44,0.93,2.1,0.76,1.43,1.92,0.76,1.58,1.25,0.6,,,,,
August,,,,,,,,,,3.52,4.82,0.22,3.05,2.87,2.79,5.25,2.13,0.91,0.99,3.06,2.79,1.72,1.62,4.29,2.35,1.94,5.31,0.03,0.68,2.66,2.19,2.46,1.48,1.93,1.29,0.59,,,,,
September,,,,,,,,,,3.58,2.19,0.92,5.59,2.35,2.86,3.18,1.81,3.17,1.3,1.57,3.81,2.63,3.56,4.43,2.27,1.93,5.37,3.77,3.94,1.01,2.37,2.32,2.02,2.61,2.93,2.27,,,,,
October,,,,,,,,,,9.04,4.93,3.11,2.65,2.54,5.81,5.34,2.99,3.47,7.39,1.65,2.14,3.16,5.33,3.99,4.79,2.75,0.83,1.91,4.71,2.97,3.12,1.16,2,1.96,4.02,3.44,,,,,
November,,,,,,,,,,5.2,4.29,4.46,4.54,2.63,2.65,3.59,2.51,2.47,5.04,5.2,5.63,3.61,3.28,3.82,3.85,1.69,5.33,5.33,3.22,1.57,1.72,2.65,2.23,3.22,5.24,2.13,,,,,
December,,,,,,,,,,5.26,2.41,4.12,2.49,1.82,4,4.52,2.3,1.91,6.03,2.26,2.66,4.47,4.74,2.58,3.02,3.58,5.14,2.94,3.97,2.7,0.67,3.18,1.92,1.84,3.58,2.89,,,,,
Total,,,,,,,,,,,34.93,32.22,34.52,26.08,36.5,41.57,29.36,30.74,40.92,32.6,33.71,28.53,37.33,39.06,34.39,30.7,47.37,28.53,34.71,27.33,18.84,22.41,22.75,22.02,27.1,18.24,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 Jan & Feb +Total deleted estimated from surrounding stns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
