ROBOROUGH-MARISTOW-GDNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX473640,Long,-4.15229,Lat,50.4561,Elevation,60,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1641/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,10.39,4.18,9.55,5.07,7.4,4.01,5.67,1.13,8.47,8.4,7.72,8.12,3,5.71,7.64,9.74,4.62,4.35,5.94,7.4,11.13,1.13,2.31,7.16,5.87,1.59,2.73,7.51,,5.05,6.89,7.86,6.46
February,,,,,,,,,4.81,2.73,2.07,4.94,0.06,5.11,0.25,5.42,6.19,10.36,2.03,3.08,7.39,7.41,0.49,2.73,1.14,4.62,3.81,1.12,2.43,2.55,9.09,6.21,1.12,2.21,6.05,3.97,,7.3,6,0.26,6.07
March,,,,,,,,,7.18,0.8,3.76,2.12,3.15,5.61,5.12,1.59,4.88,6.81,0.46,1.88,4.84,4.61,5.05,1.5,0.41,2,3.35,9.78,2.53,1.45,3.9,6.6,5.12,1.21,4.95,2.02,,6.37,2.54,7.55,3.47
April,,,,,,,,,1.63,0.89,4.36,3.72,4.39,4.2,3.22,5.99,2.19,3.81,0.11,3.48,2.91,0.89,2.75,1.36,3.02,1.6,2,4.25,3.45,2.74,3.02,2.92,4.79,2.98,0.55,1.74,,0.19,1.2,5.15,3.67
May,,,,,,,,,1.83,4.8,2.76,5.15,6.15,2.12,1.76,2.61,0.53,4.16,4.75,1.68,2.01,2.67,7.93,4.69,0.81,3.97,5.65,3.59,2.62,4.31,1.7,4.31,2.93,5.63,4.66,4.89,,2.62,5.59,0.86,2.58
June,,,,,,,,,3.23,3.12,1.64,4.73,4.65,2.54,2.23,5.47,2.34,1.51,1.68,4.18,0.76,3.07,0.66,1.73,4.24,5.99,4.64,3.8,3.27,1.06,1.4,1.33,1.22,3.49,6.93,3.59,,2.74,5.66,2.33,2.11
July,,,,,,,,,2.43,2.32,3.38,6.21,3.84,3.53,0.95,0.63,7.69,3.05,4.93,7.78,3.13,0.96,3.05,3.29,5.1,3.87,2.43,3.07,1.94,2.45,5.45,2.77,1.34,4.5,4.42,2.13,,4.66,4.91,1.49,5.9
August,,,,,,,,,1.98,4.57,5.87,4.79,1.94,3.37,5.61,2.44,0.77,1.45,6.54,5.71,0.05,6.3,5.84,3.34,4.29,3.72,6.35,1.34,5.37,2.65,8.37,7.26,7.48,2.62,5.47,0.27,,4.42,6.27,2.62,6.08
September,,,,,,,,,2.36,0.64,8.57,2.32,6.25,1.21,4.83,5.93,3.84,4.36,2.55,0.59,2.24,0.28,4.07,4.28,3.6,2.71,8.57,2.57,3.13,4.17,8.2,6.39,3.37,6.02,7.47,1.78,,5.42,7.19,0.12,7.88
October,,,,,,,,,9.03,7.9,6.37,1.2,10.21,5,4.32,7.13,1.96,5.25,6.13,5.5,5.08,1.82,3.96,5.63,7.16,5.75,4.4,1.84,7.06,11.59,2.67,1.68,7.37,5.43,4.91,3.24,,3.77,5.23,6.5,9.5
November,,,,,,,,,6.29,19.16,9.33,10.42,3.86,1.96,1.46,9.98,4.59,3.92,9.76,10.28,10.35,3.62,1.32,3.37,10.7,0.81,10.55,3.49,2.92,4.68,8.85,9,3.86,3.57,11.94,6.43,,3.02,4.34,11.42,8.67
December,,,,,,,,,6.13,12.27,6.44,2.97,4.85,3.05,18.33,7.26,6.48,6.29,6,3.67,5.51,4.89,8.02,4.6,5.2,7.98,8.16,4.44,8.65,2.77,5.94,5.13,4.26,1.06,5.07,8.16,,4.53,7.19,12.65,5.05
Total,,,,,,,,,57.29,63.38,64.1,53.64,56.75,41.71,53.75,55.58,49.93,59.37,52.66,55.95,47.27,42.23,50.78,46.26,50.29,47.37,65.85,46.69,54.5,41.55,60.9,60.76,48.73,40.31,65.15,45.73,,50.09,63.01,58.81,67.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Jan Feb part estimated - doesn't say if it was due to snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Note says readings appear to be very irregular - daily monthly values unreliable - have deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956 Feb bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Not printed as gauge over sheltered by trees to N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Mar Inspection found gauge in very poor condition with flange missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Mar Inspection Observer not particularly interested but carries on as asked to by previous observer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge post 1960 called Maristow Gardens SRC_ID 8558. It ran from 1928-2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
