"PENRITH SANDATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2249,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.67,5.94,3.60,1.75,,,,,,,,
February,3.14,0.07,3.33,5.59,,,,,,,,
March,5.84,4.42,2.27,1.60,,,,,,,,
April,2.96,0.95,2.72,2.68,,,,,,,,
May,4.41,1.69,1.30,2.58,,,,,,,,
June,1.31,0.28,2.19,0.80,,,,,,,,
July,4.07,2.21,4.06,2.28,,,,,,,,
August,2.12,4.84,2.30,7.23,,,,,,,,
September,2.19,1.48,3.94,4.33,,,,,,,,
October,2.23,2.55,0.81,6.16,,,,,,,,
November,3.60,1.75,1.36,4.65,,,,,,,,
December,2.44,4.93,6.31,4.09,,,,,,,,
Total,38.98,31.11,34.19,43.74,,,,,,,,
Calc annual,38.98,31.11,34.19,43.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
