KINVER-PRESTWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO859857,Long,-2.2089866,Lat,52.469052,Elevation,179,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.16,4.1,1.17,4.72,1.53,2,1.79,2.66,1.11,3.08,2.94,2.72,5.42,3.32,3.16,3.37,4.88,2.17,1.65,2.59,1.84,4.48,1.53,0.54,2.15,2.4,0.82,1.04,2.04,2.8,1.07,1.93,3.06,5.22
February,,,,,,,,1.9,1.78,0.48,0.53,2.26,0.11,3.08,0.31,2.3,2.64,3.71,0.53,0.88,2.47,2.43,0.85,1.45,1.31,1.72,2.04,1.26,1.71,0.65,4.38,2.3,0.52,1.23,2.01,1.23,0.45,2.15,3.98,0.22,1.98
March,,,,,,,,2.15,1.85,0.07,2.32,0.1,1.73,2.52,2.16,0.56,2.2,2.65,0.43,1.6,1.62,2.27,1.71,0.81,0.39,1.07,0.74,5.36,1.11,1.51,1.02,3.68,1.64,1.1,1.97,2.82,1.02,1.75,0.92,2.4,1.16
April,,,,,,,,1.44,1.39,0.43,1.91,3.98,3.05,0.91,2.35,3.51,1.98,2.41,0.19,1.86,3.04,1.17,1.71,0.92,1.42,1,1.82,2.19,2.4,2.05,2.09,1.86,1.94,2.34,0.5,1.07,1.79,0.06,0.43,3.03,0.9
May,,,,,,,,1.2,0.46,1.55,2.19,4.35,5.54,1.62,1.07,1.3,1.3,1.94,1.57,1.11,3.01,3.15,3.85,3.47,0.7,2.39,2.47,2.12,1.8,2.22,1.67,2.9,2.38,1.6,2.77,4.1,0.63,1.19,1.67,1.14,1.23
June,,,,,,,,4.21,2.66,1.81,1.15,4.22,0.88,1.82,1.18,3.28,3.25,0.55,1.4,1.89,0.67,1.22,0.34,1.48,1.33,2.82,2.87,1.73,3.09,0.23,1.62,1.14,1.59,1.65,2.45,2.34,1.68,1.62,3.51,0.94,1.66
July,,,,,,,,4.96,0.97,1.7,4.08,3.75,3.15,1.53,1.04,0.52,6.24,2.62,3.43,4.59,2.5,2.68,1.65,1.04,2.05,1.75,1.61,4,1.12,2.54,2.91,0.74,1.03,2.73,3.26,0.76,2.09,3.69,3.78,1.85,2.57
August,,,,,,,,5.11,2.25,1.53,3.23,5.23,3.58,0.7,1.85,1.73,0.45,1.98,3.18,1.93,0.21,3.18,2.62,1.71,1.96,2.11,6.28,1.48,4.62,1.08,2.71,3.64,3.37,2.43,4.34,1.22,3.3,3.05,3.41,1.28,3.83
September,,,,,,,,4.19,0.74,0.85,3.44,2.34,2.49,0.85,1.93,3.74,3.21,2.35,1.86,0.99,1.04,0.89,1.5,2.06,2.3,1.17,3.41,0.99,2.67,1.02,4.42,3.39,1.18,2.24,1.64,1.51,2.65,3.83,3.7,0.12,3.72
October,,,,,,,,1.72,4.46,3.73,3.03,0.87,3.43,4.63,1.47,3.37,1.56,2.41,2.78,3.21,3.55,2.36,2.35,1.7,2.99,2.74,0.82,0.41,2.23,4.64,0.84,0.75,3.78,1.89,2.7,1.55,1.73,1.54,2.11,2.3,5.24
November,,,,,,,,3.47,3.08,6.32,3,3.58,2.01,0.72,1.75,5.36,2.85,1.48,3.41,5.15,5.74,2.77,1.02,1.83,4.37,0.17,4.02,1.68,1.51,2.74,4,5.74,1.81,1.44,4.29,1.97,0.68,2.02,1.68,3.32,3.27
December,,,,,,,,1.63,1.73,4.8,2.89,0.95,0.83,0.36,4.74,2.93,2.4,1.77,3.69,1.68,1.69,1.61,3.53,0.98,1.71,2.7,2.47,2.04,4.31,1.45,1.88,2.1,2.38,1.18,1.86,2.06,2.63,1.51,2.03,3.65,2.95
Total,,,,,,,,34.14,25.47,24.44,32.49,33.16,28.8,20.53,22.51,29.71,31.16,26.81,25.19,30.31,28.86,26.89,24.5,22.33,22.7,21.29,31.14,25.1,31.05,21.66,28.08,30.39,24.02,20.65,28.83,22.67,21.45,23.48,29.15,23.31,33.73
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 9989 PRESTWOOD Start 1927 end 1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is adjacent to Kinver Prestwood Pumping Station, which is 85ft W of the gauge. Altitudes match. NGR on 1950s record, SO859857, places gauge 100m N of Pumping Station.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
