"CASTLE CAULFIELD, LARKANANE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH739614,Long,-6.860085,Lat,54.49578,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.12,3.8,3.83,3.66,1.88,4.21,1.91,4.04,4.63,,3.97,3.01,1.98,5.52,4.76,4.04,2.43,4.09,1.97,5.48,3,1.86,2.74,4.12,1.28,2.07,4.02,2.8,4.29,3.66,2.16,4.05
February,,,,,,,,,,3.37,1.18,3.18,0.1,2.74,0.29,3.61,1.89,4.56,,2.35,3.32,2.99,1.6,2.2,0.97,3.45,2.93,1.43,2.12,3.23,3.64,2.04,0.69,0.67,3.52,3.4,1.06,2.41,4.5,1.09,2.85
March,,,,,,,,,,0.38,2.88,2.71,2.63,2.88,2.52,1.71,2.51,2.41,1.75,3.47,4.57,3.54,3.47,1.47,0.52,1.36,1.32,4.38,2.88,3.19,2.14,3.27,2.07,0.62,2.84,0.93,2.27,3.45,2.16,3.37,2.86
April,,,,,,,,,,1.78,2.86,3.83,3.4,2.4,3.11,3.13,0.73,2.37,0.24,2.68,4.69,1.82,1.99,2.73,2.03,1.46,0.85,3.29,2.35,2.82,5.26,1.87,1.3,1.29,0.53,3.71,1.42,1.64,1.57,4.13,2.15
May,,,,,,,,,,2.91,2.56,5.38,3.66,2.61,3.89,0.79,1.51,1.8,3.09,1.4,0.7,2.58,2.33,3.7,2.21,4.21,0.67,4.41,1.65,2.22,1.41,2.02,1.16,2.78,3.77,3.35,0.22,1.68,2.71,1.39,2.98
June,,,,,,,,,,2.92,2.49,6.18,1.83,2.7,2.1,4.69,3.05,2.32,4.82,2.62,1.38,0.49,0.15,4.17,2.8,5.13,2.76,4.4,3.5,1.29,2.66,2.82,2.95,1.25,2.99,6.29,2.71,2.3,6.49,3,3.26
July,,,,,,,,,,2.98,7.29,4.6,4.81,4.21,2.54,1.09,6.32,3.76,4.93,6.91,3.96,2.75,5.05,2.39,5.64,3.75,3.29,4.68,3.57,2.85,6.82,3.42,1.34,5.6,4.59,1.08,4.45,3.76,5.12,3.65,5.15
August,,,,,,,,,,7.03,7.45,2.36,2.54,2.67,6.42,1.92,2.16,4.58,2.21,1.76,0.73,4.15,5.82,6.95,3.58,1.38,4.58,0.77,4.59,3.39,5.79,5.48,4.47,3.13,2.59,0.99,6.78,4.93,4.31,0.93,5.46
September,,,,,,,,,,1.23,2.7,1.72,3.77,0.49,6.85,4.82,5.5,2.6,2.47,2.29,3.41,1.07,4.39,2.14,4.46,3.18,6.97,3.02,3.37,3.31,7.42,3.72,1.44,3.06,4.74,3.78,3.53,4.49,4.78,1.46,3.39
October,,,,,,,,,,6.89,6.23,2.81,3.77,3.23,6.3,4.87,3.41,1.98,7.52,3.11,4.93,4.91,3.01,2.96,4.56,3.97,1.34,2.57,2.77,4.85,4.75,1.28,6.01,1.88,5.73,2.82,2.88,3.82,3.38,5.32,4.41
November,,,,,,,,,,4.56,5.88,5.78,2.67,1.5,0.88,5.56,4.05,1.33,6.35,5.89,3.5,3.64,0.63,2.75,5.14,0.81,5.48,4.71,3.9,3.97,3.32,6.61,2.65,3.01,4.35,2.21,2.31,1.22,2.34,5.13,4.12
December,,,,,,,,,2.78,7.22,4.07,3.05,5.45,2.73,6.12,3.66,3.92,2.04,3.01,2.99,4.11,1.43,3.98,2.02,3.62,3.64,4.74,3.06,5.68,6.42,2.35,4.85,3.82,3.65,5.05,3.8,5.01,4.84,5.86,5.82,3.7
Total,,,,,,,,,,43.39,49.39,45.43,38.29,30.04,45.23,37.76,39.09,34.38,,39.44,38.31,31.35,37.94,38.24,39.57,34.77,39.02,38.69,41.86,40.54,47.42,40.12,32.02,28.22,42.77,36.38,35.44,38.83,46.88,37.45,44.38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1938 Jan 5.2, Feb 1.75 and total estimated so removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
