BURNHAM-BRENT-KNOLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST334505,Long,-2.95517,Lat,51.25026,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,1.45,1.52,3.64,0.85,4.03,5.24,0.78,2.93,1.68,0.71,3.09,3.4,3.94,3.09,3.03,1.57,4,2.46,4.52,3.34,4.73,1.23,3.56,1.81,2.31,1.75,1.96,0.4,3.12,5.12,,,
February,,,,,,,,,1.68,0.35,4.05,2.1,2.59,0.66,1.99,3.19,4.73,1.42,1.51,2.89,0.81,0.24,2.93,6.89,0.23,1.95,2.36,2.47,2.57,1.34,0.53,2.12,0.04,4.06,0.35,2.16,2.26,4.47,,,
March,,,,,,,,,2.91,2.38,0.5,2.33,4.27,2.67,4.65,1.49,3.51,3.28,0.94,4.16,2.47,1.95,2.35,1.18,1.12,0.29,0.79,3,2.29,0.16,3.16,0.78,1.62,2.09,2.14,1.07,2.9,3.47,,,
April,,,,,,,,,2.69,2.79,2.04,1.83,0.23,2.74,1.71,1.24,1.74,1.61,2.11,1.9,3.75,0.76,2.56,2.22,2.21,1.97,2.58,1.44,1.48,0.57,2.72,2.08,2.61,1.52,2.42,4.41,2.33,2.99,,,
May,,,,,,,,3.16,2.52,2,2.14,0.96,1.79,2.14,1.12,2.22,3.03,2.21,1.72,0.57,1.56,2.24,1.19,1.56,3.38,3.01,1.78,1.56,0.62,2.39,2.03,3.96,3.63,1.9,1.1,1.98,0.86,2.14,,,
June,,,,,,,,2.43,0.44,2.64,3.86,2.14,3.96,1.55,2.05,2.3,2.49,3.14,1.01,1.05,4.11,0.26,1.33,0.56,2.7,0.05,2.13,2.45,2.44,2.22,0.54,3.88,0.64,1.22,0.82,2.48,1.86,,,,
July,,,,,,,,2.59,2.41,2.48,2.14,0.14,2.65,0.55,4.76,3.31,0.77,3.55,5.29,2.74,4.43,0.53,3.37,1.46,3.96,3.12,2.72,3.92,2.46,1,2.03,3.65,2.5,1.39,1.1,0.67,6.47,,,,
August,,,,,,,,3.18,3.84,2.3,6.67,1.07,8.25,1.28,4.5,2.23,4.7,6.83,2.26,2.88,1.22,1.98,4.33,2.35,5.47,8.32,2.3,4.43,2.54,4.54,3.94,4.02,1.17,1.34,3.32,2.53,0.5,,,,
September,,,,,,,,0.62,2.93,3.04,0.19,1.28,0.75,2.78,2.08,1.29,2.8,2.01,7.21,1.54,1.55,2.07,2.28,3.37,3.85,3.74,1.97,6.92,0.85,0.45,2.78,2.09,4.48,2.4,2.67,3.83,2.66,,,,
October,,,,,,,,5.11,3.11,5.03,6.53,3.3,4.03,4.12,2.4,4.05,5.7,5.76,1.88,2.49,2.26,1.16,1.27,4.49,5.83,2.98,4.82,2.61,5.61,5.71,3.4,0.76,5.68,3.21,2.93,4.78,2.52,,,,
November,,,,,,,,3.09,1.13,0.92,4.43,3.64,1.73,3.35,3.23,2.22,3.08,1.17,1.9,1.86,1.42,1.99,1.67,2.18,2.89,2.21,6.54,3.35,2.42,6.58,3.82,3.74,2.16,0.72,1.11,6.65,3.49,,,,
December,,,,,,,,5.01,3.08,4.14,4.78,6.91,5.79,2.4,5.14,5.29,3.64,0.52,3.08,5.01,1.98,1.66,4.91,2.81,3,2.59,0.32,2.33,2.79,5.68,3.39,1.16,1.98,1.15,6.98,3.83,2.25,,,,
Total,,,,,,,,,28.19,29.59,40.97,26.55,40.07,29.48,34.41,31.76,37.87,32.21,32,30.49,29.5,17.93,31.22,30.64,38.64,32.69,32.83,37.82,30.8,31.87,31.9,30.05,28.82,22.75,26.9,34.79,31.22,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Observer lived at Thorncote Brent St somewhere between Ivyclad Hall and Nightingale Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
About 350yrds NW of school at about same altitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is at school where gauge moved to in 1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935 Jan 1 Gauge moved 25ft S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 June Record terminated Observer moved to Bristol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
