"BURNHAM (BRENT KNOLL)            SCHOOL (IN 1927)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2025,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.94,3.09,3.03,1.57,4.00,2.46,4.52,3.34,4.73,1.23,3.56,
February,0.81,0.24,2.93,6.89,0.23,1.95,2.36,2.47,2.57,1.34,0.53,
March,2.47,1.95,2.35,1.18,1.12,0.29,0.79,3.00,2.29,0.16,3.16,
April,3.75,0.76,2.56,2.22,2.21,1.97,2.58,1.44,1.48,0.57,2.72,
May,1.56,2.24,1.19,1.56,3.38,3.01,1.78,1.56,0.62,2.39,2.03,
June,4.11,0.26,1.33,0.56,2.70,0.05,2.13,2.45,2.44,2.22,0.54,
July,4.43,0.53,3.37,1.46,3.96,3.12,2.72,3.92,2.46,1.00,2.03,
August,1.22,1.98,4.33,2.35,5.47,8.32,2.30,4.43,2.54,4.54,3.94,
September,1.55,2.07,2.28,3.37,3.85,3.74,1.97,6.92,0.85,0.45,2.78,
October,2.26,1.16,1.27,4.49,5.83,2.98,4.82,2.61,5.61,5.71,3.40,
November,1.42,1.99,1.67,2.18,2.89,2.21,6.54,3.35,2.42,6.58,3.82,
December,1.98,1.66,4.91,2.81,3.00,2.59,0.32,2.33,2.79,5.68,3.39,
Total,29.50,17.93,31.22,30.64,38.64,32.69,32.83,37.82,30.80,31.87,31.90,
Calc annual,29.50,17.93,31.22,30.64,38.64,32.69,32.83,37.82,30.80,31.87,31.90,
Difference,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
