"FULBOURN FLEAM DYKE P.STA. NO.1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1197,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.95,2.03,1.77,1.20,2.49,0.93,1.87,1.92,2.71,1.31,1.57,
February,0.34,0.31,1.15,2.15,0.79,2.14,2.18,2.67,1.04,0.39,0.45,
March,1.40,0.63,1.23,1.64,0.36,0.74,0.24,1.42,1.26,0.06,1.47,
April,3.04,1.34,2.06,1.03,2.38,2.09,2.53,1.42,0.67,1.14,1.98,
May,2.37,1.02,1.10,0.95,4.32,1.98,2.09,0.45,1.67,0.95,2.50,
June,1.40,0.47,1.01,0.58,1.52,0.59,2.29,2.55,1.92,0.87,0.74,
July,3.16,0.28,3.62,2.23,2.88,2.52,2.74,2.47,2.57,2.29,2.62,
August,1.13,1.10,1.90,3.20,2.29,1.69,1.25,2.37,1.82,0.57,1.34,
September,1.85,1.25,2.08,2.08,2.07,2.55,2.61,3.24,0.56,0.18,3.05,
October,0.50,0.83,0.51,3.70,2.77,2.39,2.17,1.69,2.47,2.67,0.79,
November,0.41,1.45,1.00,1.33,2.48,1.50,2.96,2.14,1.40,3.72,3.47,
December,1.86,0.96,1.28,1.95,1.89,1.37,0.32,1.72,2.28,3.56,1.84,
Total,19.41,11.67,18.71,22.04,26.24,20.49,23.25,24.06,20.37,17.71,21.82,
Calc annual,19.41,11.67,18.71,22.04,26.24,20.49,23.25,24.06,20.37,17.71,21.82,
Difference,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
