"RHIWBRYFDIR, OAKLEY QUARRIES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4336,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,14.06,7.80,9.39,4.44,8.84,4.98,8.75,2.15,13.79,15.99,,
February,1.52,0.69,3.39,12.71,19.97,0.83,4.76,10.71,10.10,5.48,,
March,10.62,4.11,2.41,3.16,10.22,11.85,14.14,9.95,3.87,5.85,,
April,4.02,5.26,3.74,0.92,3.22,7.12,3.73,6.77,6.68,14.02,,
May,4.35,4.57,7.79,5.75,6.86,0.45,0.33,3.27,7.50,5.80,,
June,11.29,4.74,5.47,5.64,6.53,1.42,6.40,6.01,6.11,5.34,,
July,9.89,8.30,7.45,5.78,8.18,12.57,5.80,5.68,1.86,6.09,,
August,6.27,18.50,14.04,10.30,8.18,11.71,6.22,12.83,19.18,4.14,,
September,5.60,12.59,12.56,9.71,1.18,4.11,13.14,10.83,6.08,10.33,,
October,7.80,10.53,9.17,10.60,9.30,9.37,10.06,4.19,10.28,5.48,,
November,17.41,7.69,8.40,9.62,12.05,7.36,2.82,15.54,7.39,6.48,,
December,2.07,17.89,8.94,10.83,12.98,8.12,12.64,12.55,11.91,4.86,,
Total,94.90,102.67,92.75,89.46,107.51,79.89,88.79,100.48,104.75,89.86,,
Calc annual,94.90,102.67,92.75,89.46,107.51,79.89,88.79,100.48,104.75,89.86,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
