Rainfall at,ST HELENS THE ECCLESTON HILL PUMPING STATION
,
Station no,2821,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,3.17,1.01,1.80,0.89,1.87,2.66,1.13,1.11,2.05,3.84,
February,0.19,0.08,1.54,3.07,4.02,0.24,1.54,2.60,1.91,1.82,
March,2.28,0.76,0.73,0.77,2.21,2.89,2.94,2.09,0.73,2.34,
April,1.31,1.95,1.15,0.39,1.59,1.74,1.48,2.27,1.40,3.27,
May,1.58,2.13,3.36,1.30,2.48,0.54,0.51,1.33,3.88,3.28,
June,2.27,3.39,4.08,1.74,2.23,0.82,3.83,3.52,2.87,2.03,
July,2.43,3.26,3.20,3.32,3.66,3.72,1.92,1.15,0.52,2.37,
August,3.67,6.50,4.53,2.79,4.77,3.31,3.18,4.88,4.54,1.49,
September,1.48,2.92,3.80,3.85,0.72,1.17,6.28,4.90,1.28,4.17,
October,2.09,3.49,6.25,2.18,3.79,5.13,3.18,1.88,4.55,3.03,
November,6.41,2.92,2.44,1.88,2.56,2.65,1.31,4.61,2.42,0.56,
December,0.14,3.93,1.96,3.55,3.44,2.68,4.56,3.99,2.84,1.89,
Total,27.02,32.34,34.84,25.73,33.34,27.55,31.86,34.33,28.99,30.09,
Calc annual,27.02,32.34,34.84,25.73,33.34,27.55,31.86,34.33,28.99,30.09,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
