"HAMPDEN HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1003,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.91,2.85,2.85,1.54,3.14,2.19,3.33,2.86,4.52,1.53,2.91,
February,0.58,0.47,2.85,4.56,0.62,3.59,1.94,4.50,1.74,0.94,0.59,
March,1.73,1.15,2.00,2.20,1.42,0.80,0.23,2.87,2.26,0.10,1.30,
April,3.96,1.24,3.69,2.33,3.09,2.42,3.18,1.71,1.10,1.23,2.45,
May,1.49,1.19,0.93,2.12,8.04,2.88,2.51,1.47,1.60,1.89,2.63,
June,2.12,0.40,1.29,0.63,2.99,0.03,2.83,3.63,2.35,1.07,0.43,
July,5.30,0.25,5.18,2.58,4.53,5.45,2.62,3.18,2.09,1.89,2.81,
August,1.25,1.76,4.51,3.00,2.64,3.79,1.48,4.51,2.58,0.90,2.31,
September,2.52,2.16,1.98,2.21,3.41,4.24,2.37,5.50,1.05,0.26,3.19,
October,1.61,1.00,0.80,5.30,4.28,3.56,2.30,1.82,5.34,4.14,1.27,
November,1.65,1.98,1.33,1.78,3.03,2.29,5.33,3.51,3.21,7.52,5.18,
December,2.32,1.48,3.13,3.34,4.24,2.20,0.53,3.03,2.63,6.95,3.91,
Total,27.44,15.93,30.54,31.59,41.43,33.44,28.65,38.59,30.47,28.42,28.98,
Calc annual,27.44,15.93,30.54,31.59,41.43,33.44,28.65,38.59,30.47,28.42,28.98,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
