"HERTFORD SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,954,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.02,2.20,3.28,1.24,2.69,2.30,2.68,1.71,3.28,1.53,2.06,
February,0.34,0.11,1.81,3.42,0.82,3.01,2.71,3.86,1.41,0.51,0.52,
March,1.45,1.11,1.84,1.78,0.93,0.77,0.15,2.35,2.16,0.02,1.82,
April,3.54,1.63,2.37,1.29,3.51,1.21,2.62,1.76,0.97,1.46,2.54,
May,0.69,0.82,0.83,1.50,3.59,1.66,2.05,0.91,1.37,1.57,2.95,
June,1.63,0.39,1.24,0.65,2.41,0.21,3.34,3.86,2.07,0.74,1.86,
July,4.46,0.21,2.96,1.91,4.08,4.56,2.55,2.29,2.07,1.91,2.30,
August,1.12,1.25,2.06,2.11,1.73,2.92,0.90,3.09,2.34,0.84,2.56,
September,2.22,2.29,3.07,1.56,2.75,3.12,2.86,4.92,0.75,0.29,3.22,
October,1.02,0.82,0.85,4.55,3.87,2.94,2.26,2.66,3.31,3.23,0.99,
November,1.11,1.92,1.16,1.51,2.72,1.61,4.25,2.44,2.35,5.53,3.56,
December,2.30,1.45,2.65,2.57,3.13,1.77,0.35,3.03,2.46,5.14,2.54,
Total,21.90,14.20,24.12,24.09,32.23,26.08,26.72,32.88,24.54,22.77,26.92,
Calc annual,21.90,14.20,24.12,24.09,32.23,26.08,26.72,32.88,24.54,22.77,26.92,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
