"BOLTON W.W., DELPH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD704156,Long,-2.449134,Lat,53.636076,Elevation,710,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,6.29,5.81,13.81,3.22,7.15,9.12,6.51,3.33,4.74,3.43,6.07,4.26,6.48,5.87,3.67,2.3,7.01,7.57,7.94,5.67,6.43,4.77,12.11,4.27,4.85,6.29,5.68,2.66,5.56,3.68,7.15,4.57,4.9,3.72,8.47
February,,,,,,,5.44,2.52,6.29,1.75,0.53,7.03,0.2,5.42,0.47,7.09,3.66,7.73,1.96,6.31,4.07,6.97,2.62,4.27,3.3,7.24,8.61,1.37,3.84,3.58,6.44,4,2.44,2.15,4.13,3.54,1.32,4,9.57,1.04,4.05
March,,,,,,,2.73,7.41,3.72,2.13,3.45,0.65,4.09,3.42,3.65,1.61,3.67,2.29,1.98,3.05,3.8,4.54,4.75,1.65,1.24,2.07,1.25,8.41,2.47,3.01,3.27,6.09,3.09,3.18,3.54,2.38,2.18,4.54,2.71,2.41,1.65
April,,,,,,,2.17,4.22,1.52,1.72,2.84,4.26,4.84,2.39,3.87,4.29,1.46,4.58,1.17,3.46,3.99,2.3,3.03,3.88,3.56,3.16,1.52,4.67,2.95,4.81,4.82,3.05,4.72,3.97,1.16,3.95,3.55,1,2.04,4.06,3.32
May,,,,,,,4.46,1.83,1.38,3.94,3.3,3.36,5.65,2.35,5.31,1.77,0.89,2.23,4.61,1.75,0.87,3.92,4.48,3.89,4.67,4.91,1.62,3.35,2.36,4.55,2.19,2.64,3.05,2.99,3.41,5.33,2.21,2.63,5.75,2.16,2.78
June,,,,,,,3.19,6.17,8.22,2.27,2.42,6.91,1.09,2.97,3.23,5.08,4.79,2.43,5.63,4.35,1.27,0.75,0.9,5.86,4.52,5.94,4.84,3.37,8.36,1.24,3.11,1.66,5.13,3.05,4.77,4.13,3.1,2.98,4.83,2.93,1.59
July,,,,,,,3.97,5.69,3.25,4.35,6.21,6.09,4.68,3.95,2.74,2.64,6.38,2.65,5.45,9.94,6.46,2.32,7.14,4.13,4.73,3.92,4.64,4.11,3.38,2.59,5.54,4.05,3.42,6.98,9.35,1.38,8.17,8.03,5.07,5.58,10.19
August,,,,,,,6,8.62,7.66,7.3,8.48,6.65,1.85,3.53,6.44,2.26,4.12,3.52,4.33,2.85,3.19,8.54,7.03,9.34,4.2,3.83,8.88,0.33,5.98,3.44,8.29,5.52,6.17,6,7.76,1.93,14.28,8.05,6.16,0.54,6.21
September,,,,,,,5.38,7.24,1.42,2.96,4.54,5.14,8.09,1.12,4.95,9.46,6.49,2.44,3.08,1.67,6.06,1.66,4.45,5.58,7.7,4.39,9.42,4.22,4.13,2.63,10.87,4.12,5.78,5.81,6.93,5.9,4.69,9.93,5.49,0.43,3.94
October,,,,,,,4.38,5.72,7.32,9.05,8.3,3.57,10.69,5.75,8.45,12.68,6.58,2.69,11.01,2.86,5.67,6,9.97,4.78,7.17,7.64,1.7,1.17,4.66,5.9,4.09,1.01,5.87,2.42,10.09,3.16,3.95,8.46,5.6,5.87,5.64
November,,,,,,,8.42,6.27,8.85,10.41,8.64,10.17,4.77,2.96,2.78,5.84,8.46,2.26,6.5,9.37,9.67,3.86,1.76,6.08,9.29,1,9.41,6.8,2.95,7.29,8.4,9.93,3.8,6.63,8.8,2.94,2.11,2.49,2.54,5.78,9.22
December,,,,,,,2.65,1.72,4.41,9.51,5.55,3.24,3.02,0.76,7.44,5.12,6.27,3.31,6.16,4.43,7.96,4,6.18,3.8,5.79,4.61,5.06,5.05,5.55,8.43,4.83,11.58,5.82,2.42,9.12,7.36,5.53,6.75,5.29,10.2,6.2
Total,,,,,59.33,52.59,55.08,63.22,67.85,58.61,61.41,66.19,55.48,37.95,54.07,61.27,58.84,40.39,58.36,55.91,56.68,47.16,59.32,60.83,64.11,54.38,63.38,47.62,58.74,51.74,66.7,59.94,54.97,48.26,74.62,45.68,58.24,63.43,59.95,44.72,63.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
