ACKLETON-MIX-ACKLETON-THE-FOLLEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO771978,Long,-2.3393625,Lat,52.577528,Elevation,230,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.32,3.95,1.42,4.34,1.59,2.31,1.88,2.28,0.89,3.31,2.85,2.77,5.27,2.5,3.6,2.98,4.59,2.26,1.24,2.42,1.95,4.54,1.33,0.34,2.04,2.1,0.73,1.39,2.19,3.35,1.41,1.85,2.77,5.49
February,,,,,,,,1.84,1.75,0.6,0.36,2.04,0.18,3.58,0.34,2.51,2.43,3.94,0.51,0.85,2.45,2.28,0.93,1.38,1.81,1.47,2.07,1.14,1.21,0.69,4.39,2.12,0.48,1.68,2.05,1.45,0.61,2.24,3.69,0.24,2.86
March,,,,,,,,1.89,1.72,0.21,2.99,0.17,1.95,2.33,2.03,0.74,2.52,2,0.35,1.52,1.65,2.46,1.85,0.81,0.65,1.09,0.81,4.82,1.03,1.77,0.98,4.57,1.77,0.88,2.04,3.02,1.12,2.03,1.06,2.25,1.37
April,,,,,,,,1.97,1.43,0.71,2.34,4.48,3.12,0.9,2.48,3.54,2.14,2.21,0.13,1.54,3.74,1.26,1.27,0.96,1.37,0.86,1.53,2.06,2.26,2.08,2.18,2.06,2.31,2.74,0.56,1.34,1.97,0.18,0.6,3.56,1.17
May,,,,,,,,1.56,0.88,2,2.31,4.82,5.42,1.49,1.06,1.4,1.37,2.12,1.28,1.42,2.18,2.91,3.55,2.9,0.92,3.24,2.47,2.77,1.8,2.88,1.39,3.54,2.71,2.02,3.02,4.74,0.62,1.37,1.92,1.04,2.05
June,,,,,,,,3.87,3.19,2.21,0.66,4.72,0.53,1.99,1.44,3.09,3.96,0.87,1.77,1.2,0.84,1.6,1.25,1.73,1.31,2.65,2.12,1.14,2.77,0.48,1.72,0.92,2.23,2.38,2.71,2.6,1.91,2.2,3.73,2.12,2.34
July,,,,,,,,2.74,1.11,2.07,4.49,3.65,4.85,2.4,1.35,0.73,5.94,3.3,2.79,4.96,2.38,2.6,1.62,1.43,2.38,1.56,1.53,6.12,1.3,1.84,2.05,1.34,1.05,2.64,2.32,2.9,2.66,3.95,3.57,1.61,3.11
August,,,,,,,,5.34,3.1,1.43,2.36,5.8,2.97,1.1,2.3,2.3,0.64,0.95,4.32,1.91,0.21,3.4,1.49,1.9,2.77,3,5.41,0.9,5.05,1.41,3.02,3.7,3.1,2.73,3.68,0.93,3.89,3.65,2.73,1.17,2.87
September,,,,,,,,3.36,1.06,0.68,2.88,2.17,1.99,0.73,1.37,4.11,3.18,2.57,1.55,0.64,0.84,1.19,1.25,2.33,2.59,1.26,4.42,1.02,2.22,1.29,4.24,1.81,1.59,2.59,2.57,2.06,2.56,3.81,4.17,0.14,5.46
October,,,,,,,,2.05,4.39,3.5,3.2,0.92,3.75,4.85,1.87,2.93,1.49,2.48,2.66,3.47,3.74,2.47,1.87,1.99,3.35,3.5,0.67,0.61,2.81,4.59,0.91,1.06,3.9,1.72,2.96,1.48,2.27,1.85,2.96,2.36,5.26
November,,,,,,,,3.44,3.48,5.77,2.87,4,1.59,1,2.23,5.07,2.44,1.4,3.19,4.31,6.29,2.91,0.92,2.12,3.65,0.36,4.6,1.81,1.65,2.55,3.8,6.17,2.32,1.7,6.03,2,0.72,2.31,1.8,3.46,4.66
December,,,,,,,,1.83,1.65,4.97,2.93,0.99,1.02,0.48,4.29,2.68,2.54,2.22,2.99,1.83,1.8,1.14,2.95,1.05,1.54,2.79,2.76,2.1,4.34,1,2.08,2.57,2.79,1.22,2.12,2.32,2.38,1.32,2.31,4.76,3.04
Total,,,,,,,,32.21,27.71,25.57,31.73,35.35,29.68,22.73,23.04,29.99,31.96,26.91,24.31,28.92,28.62,27.82,21.93,23.19,24.6,23.02,30.81,26.44,30.98,21.91,27.1,31.9,26.35,23.03,31.45,27.03,24.06,26.32,30.39,25.48,39.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is about 100 yards west of Folley on OS maps.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Folley and House records overlap and and 8 of the readings are exact matches but over an 8 year period,so probably not suspicious",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
