"ACKLETON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2017,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.43,2.23,1.75,2.18,0.98,,,,,,,
February,2.07,0.07,3.53,0.26,1.76,,,,,,,
March,0.17,1.95,2.34,2.00,0.81,,,,,,,
April,4.51,3.33,0.85,2.44,3.26,,,,,,,
May,4.74,5.05,1.33,0.95,1.24,,,,,,,
June,4.72,0.74,2.07,1.37,3.06,,,,,,,
July,3.85,4.63,2.28,1.37,,,,,,,,
August,5.70,2.62,1.09,1.94,,,,,,,,
September,2.06,2.02,0.50,1.31,,,,,,,,
October,0.93,3.66,4.56,1.79,,,,,,,,
November,-999.00,1.75,0.82,2.07,,,,,,,,
December,1.02,0.84,0.42,3.95,,,,,,,,
Total,35.01,28.89,21.54,21.63,,,,,,,,
Calc annual,31.20,28.89,21.54,21.63,11.11,0.00,0.00,0.00,0.00,0.00,,
Difference,3.81,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
