"KINGS LYNN THE CHASE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,3.02,,,,
February,,,,,,,,2.54,,,,
March,,,,,,,,1.74,,,,
April,,,,,,,4.26,2.93,,,,
May,,,,,,,0.96,1.43,,,,
June,,,,,,,2.76,,,,,
July,,,,,,,3.19,,,,,
August,,,,,,,2.45,,,,,
September,,,,,,,4.12,,,,,
October,,,,,,,0.73,,,,,
November,,,,,,,2.30,,,,,
December,,,,,,,3.64,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,24.41,11.66,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
