"ALRESFORD SWARRATON RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.79,2.79,7.28,5.02,2.28,4.69,0.92,5.79,1.23,3.68,,
February,2.89,1.65,2.42,1.75,3.37,2.41,3.60,1.18,2.40,4.31,,
March,2.38,1.75,2.96,2.80,0.74,0.91,3.13,2.56,0.94,0.67,,
April,0.45,4.23,1.56,0.85,2.81,1.47,2.08,3.37,2.14,2.76,,
May,1.67,0.41,3.07,1.96,0.37,2.21,0.39,2.98,4.36,3.43,,
June,1.54,3.03,4.12,1.45,2.27,3.58,2.04,0.25,1.97,5.65,,
July,0.57,4.95,3.95,2.04,0.82,5.70,0.83,5.39,2.09,4.51,,
August,1.64,2.80,1.29,2.31,3.51,1.62,2.66,3.32,4.25,5.81,,
September,2.70,4.81,2.21,2.92,3.24,1.92,4.53,1.47,1.41,3.12,,
October,4.46,1.90,5.90,3.16,6.28,5.84,2.18,2.47,3.27,0.99,,
November,2.34,0.55,5.68,2.35,3.54,4.15,3.87,6.99,2.79,0.49,,
December,2.95,2.23,6.29,0.74,1.99,1.26,6.89,1.91,1.61,0.90,,
Total,26.38,31.10,46.73,27.35,31.22,35.76,33.12,37.68,28.46,36.32,,
Calc annual,26.38,31.10,46.73,27.35,31.22,35.76,33.12,37.68,28.46,36.32,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
