"BODMIN WARLEGGAN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,4.75,3.60,10.93,8.87,6.74,10.76,1.55,12.01,,,,
February,5.50,4.22,9.32,3.77,4.21,2.00,6.11,5.44,,,,
March,3.27,2.05,6.11,5.97,2.23,1.50,5.79,4.37,,,,
April,0.40,6.80,4.23,0.86,2.31,2.27,5.30,6.32,,,,
May,3.30,0.37,2.33,2.75,0.95,4.28,0.30,3.09,,,,
June,0.89,2.62,3.47,2.26,2.01,3.84,2.43,3.13,,,,
July,2.19,6.60,3.56,4.15,2.50,4.86,1.48,6.39,,,,
August,3.89,2.60,2.09,8.43,4.85,3.27,5.69,7.50,,,,
September,2.43,6.87,5.49,4.20,9.15,7.12,8.52,4.44,,,,
October,8.75,6.26,7.72,4.64,5.65,7.71,6.32,2.76,,,,
November,4.77,1.84,7.66,6.24,4.85,8.65,5.81,9.96,,,,
December,4.07,4.92,9.34,1.67,6.46,1.98,14.86,5.92,,,,
Total,44.21,48.75,72.25,53.81,51.91,58.24,64.16,71.33,,,,
Calc annual,44.21,48.75,72.25,53.81,51.91,58.24,64.16,71.33,0.00,0.00,,
Difference,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,,
