"ROTHERHAM ULLEY RESERVOIRS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3127,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,2.10,1.24,3.58,1.56,0.84,,
February,,,,,,1.11,2.13,1.99,0.91,2.24,,
March,,,,,,0.64,2.55,2.07,0.50,0.85,,
April,,,,,,0.60,1.67,2.96,1.40,2.32,,
May,,,,,,1.17,0.65,3.43,3.37,2.40,,
June,,,,,0.66,2.37,2.95,1.96,2.50,3.47,,
July,,,,,0.99,3.83,1.62,2.53,0.68,3.11,,
August,,,,,2.45,4.54,1.09,3.87,6.20,2.85,,
September,,,,,1.53,2.11,3.52,3.15,1.79,1.71,,
October,,,,,2.36,4.06,2.35,1.72,2.65,0.75,,
November,,,,,2.14,3.40,3.30,2.30,1.77,1.55,,
December,,,,,1.74,1.07,5.59,1.79,1.05,0.94,,
Total,,,,,,27.00,28.66,31.35,24.38,23.03,,
Calc annual,0.00,0.00,0.00,0.00,11.87,27.00,28.66,31.35,24.38,23.03,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,-0.00,,
