"HAMPSTEAD SOUTH HILL PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,1.26,2.98,,
February,,,,,,,,,1.51,3.68,,
March,,,,,,,,,0.92,1.18,,
April,,,,,,,,,5.05,2.72,,
May,,,,,,,,,3.29,3.28,,
June,,,,,,,,0.57,3.06,4.83,,
July,,,,,,,,3.47,0.56,4.06,,
August,,,,,,,,3.31,5.95,3.98,,
September,,,,,,,,1.01,0.82,3.21,,
October,,,,,,,,1.76,1.86,0.70,,
November,,,,,,,,3.75,2.72,0.87,,
December,,,,,,,,1.64,1.27,0.76,,
Total,,,,,,,,,28.27,32.25,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.51,28.27,32.25,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
