"DORKING THE DENBIES FOOT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,113,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,4.18,1.75,4.28,0.83,6.19,,,,
February,,,,2.55,2.50,1.76,3.65,2.40,,,,
March,,,,2.22,0.71,0.69,2.43,3.06,,,,
April,,,,0.93,2.51,1.54,3.33,3.20,,,,
May,,,,1.64,1.10,1.07,1.15,3.26,,,,
June,,,,2.18,3.08,3.24,2.04,1.52,,,,
July,,,,2.69,1.79,4.66,0.27,4.24,,,,
August,,,,1.92,3.06,1.24,3.20,3.67,,,,
September,,,,3.26,4.14,2.22,3.90,1.73,,,,
October,,,,3.31,5.16,3.53,1.86,2.32,,,,
November,,,,2.76,3.28,3.96,3.37,6.89,,,,
December,,,,0.60,1.94,1.44,6.95,1.85,,,,
Total,,,,28.24,31.02,29.63,32.98,40.33,,,,
Calc annual,0.00,0.00,0.00,28.24,31.02,29.63,32.98,40.33,0.00,0.00,,
Difference,NaN,NaN,NaN,-0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,,
