"BLACKBURN DAISY GREEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2945,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,0.87,,
February,,,,,,,,,,3.71,,
March,,,,,,,,,,2.40,,
April,,,,,,,,,,2.04,,
May,,,,,,,,,,2.27,,
June,,,,,,,,,,6.27,,
July,,,,,,,,,,6.03,,
August,,,,,,,,,,6.87,,
September,,,,,,,,,,3.09,,
October,,,,,,,,,,2.90,,
November,,,,,,,,,,1.24,,
December,,,,,,,,,,2.84,,
Total,,,,,,,,,,40.53,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.53,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
