"BURTON RANGEMORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.09,1.30,4.45,2.06,2.31,2.92,1.85,4.01,2.24,1.48,,
February,1.40,2.08,3.52,0.57,2.06,0.71,2.61,2.28,0.92,2.67,,
March,1.60,0.74,2.02,2.72,1.26,0.50,2.65,1.96,0.74,0.59,,
April,1.15,3.89,2.14,1.53,1.42,0.52,2.65,2.71,1.56,2.03,,
May,0.92,2.44,2.23,2.87,1.57,1.50,1.16,2.07,4.08,1.64,,
June,2.01,4.03,5.95,3.91,0.67,3.44,2.61,2.11,2.73,4.24,,
July,1.83,4.72,4.84,2.40,1.51,4.72,2.02,4.73,0.89,2.89,,
August,1.85,1.56,4.89,5.24,2.58,2.79,1.78,3.41,6.99,5.46,,
September,1.10,5.24,4.23,1.92,3.21,3.41,3.62,2.08,1.98,3.34,,
October,5.79,3.19,6.25,2.12,2.70,6.51,2.15,1.67,3.01,1.42,,
November,2.25,1.23,2.80,2.03,2.38,3.70,3.18,2.63,2.26,0.76,,
December,2.26,1.37,5.37,0.37,0.78,0.60,3.63,1.95,2.14,0.86,,
Total,24.25,31.79,48.72,27.74,22.45,31.32,29.91,31.61,29.54,27.38,,
Calc annual,24.25,31.79,48.69,27.74,22.45,31.32,29.91,31.61,29.54,27.38,,
Difference,0.00,-0.00,0.03,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
