"MORVEN BEACH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,13.44,,8.90,10.80,8.40,,,,,
February,,,11.00,2.10,4.90,3.70,6.10,,,,,
March,,,6.93,2.50,8.80,3.82,8.05,,,,,
April,,,3.98,3.00,6.50,3.13,,,,,,
May,,,5.80,4.03,2.60,6.74,,,,,,
June,,,9.20,6.50,3.70,6.59,,,,,,
July,,,8.45,7.10,5.20,2.29,,,,,,
August,,,11.00,7.50,7.60,6.81,,,,,,
September,,,9.10,5.75,10.70,3.35,,,,,,
October,,,12.18,10.50,11.50,7.40,,,,,,
November,,,8.80,7.24,8.40,3.81,,,,,,
December,,,9.75,9.30,2.50,7.60,,,,,,
Total,,,,,81.30,66.04,,,,,,
Calc annual,0.00,0.00,109.63,65.52,81.30,66.04,22.55,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,NaN,NaN,NaN,NaN,,
