"PARK HALL (POLMONT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,5.06,,,,,,,,
February,,,,0.99,,,,,,,,
March,,,,1.14,,,,,,,,
April,,,,0.28,,,,,,,,
May,,,,2.21,,,,,,,,
June,,,,1.31,,,,,,,,
July,,,,5.11,,,,,,,,
August,,,,3.94,,,,,,,,
September,,,,2.36,,,,,,,,
October,,,,7.15,,,,,,,,
November,,,,2.23,,,,,,,,
December,,,,2.80,,,,,,,,
Total,,,,34.58,,,,,,,,
Calc annual,0.00,0.00,0.00,34.58,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
