"CANOBIE SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,6.90,,,,,,,,,,,
February,4.10,,,,,,,,,,,
March,2.70,2.80,,,,,,,,,,
April,3.10,,,,,,,,,,,
May,4.70,,,,,,,,,,,
June,5.20,,,,,,,,,,,
July,2.10,5.10,,,,,,,,,,
August,1.10,2.90,,,,,,,,,,
September,2.10,4.60,,,,,,,,,,
October,7.20,4.70,,,,,,,,,,
November,3.75,4.20,,,,,,,,,,
December,4.10,6.90,,,,,,,,,,
Total,47.05,,,,,,,,,,,
Calc annual,47.05,31.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
