"CHURCH STRETTON STRETTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,5.69,3.27,2.62,,
February,,,,,,,,3.21,1.39,2.91,,
March,,,,,,,,2.94,1.26,1.60,,
April,,,,,,,,2.78,1.80,3.39,,
May,,,,,,,,3.18,5.85,2.54,,
June,,,,,,,,1.57,3.51,6.54,,
July,,,,,,,,4.01,0.76,2.52,,
August,,,,,,,,5.57,6.47,6.22,,
September,,,,,,,,3.31,2.74,4.21,,
October,,,,,,,,3.48,6.03,1.48,,
November,,,,,,,,4.34,4.58,1.37,,
December,,,,,,,5.26,2.40,2.84,1.15,,
Total,,,,,,,,42.48,40.50,36.55,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,5.26,42.48,40.50,36.55,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
