"ABERDEEN SKENE ST GARDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.76,1.77,2.82,2.50,1.10,3.55,1.17,4.05,1.44,1.61,,
February,3.41,3.82,4.49,1.46,1.74,1.64,4.43,2.90,0.66,1.84,,
March,0.96,0.46,1.84,2.13,1.62,2.56,4.83,2.07,1.70,1.96,,
April,1.27,5.34,2.70,0.80,0.90,1.38,2.75,3.40,0.83,3.33,,
May,1.60,0.64,3.14,2.58,1.26,1.53,0.45,2.84,2.10,2.75,,
June,0.87,1.06,3.40,0.97,0.80,3.28,0.99,3.72,1.54,2.29,,
July,3.45,3.15,1.89,4.23,2.45,3.36,1.56,2.95,0.38,3.75,,
August,0.83,2.40,3.33,4.63,6.08,2.07,1.46,6.85,3.35,4.07,,
September,2.23,2.07,6.50,3.57,2.35,5.89,2.99,1.79,3.22,3.36,,
October,3.24,3.62,4.25,2.67,2.37,4.03,3.09,2.22,2.34,0.97,,
November,2.65,2.44,6.30,4.62,3.50,3.85,5.06,5.11,3.67,2.61,,
December,4.54,1.63,3.28,1.80,2.78,1.78,9.56,2.86,4.12,1.11,,
Total,26.81,28.40,43.94,31.96,26.95,34.92,38.34,40.76,25.35,29.65,,
Calc annual,26.81,28.40,43.94,31.96,26.95,34.92,38.34,40.76,25.35,29.65,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
